,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
630,,"2020-9-30 10:33 pmSep 30, 2020",MTBJoyRider,,,5 miles,391 ft
631,,"2020-9-29 10:57 pmSep 29, 2020",katbud,,AM,6 miles,414 ft
632,,"2020-9-29 10:22 pmSep 29, 2020",brianshoemaker,,AM,10 miles,813 ft
633,,"2020-9-29 10:21 pmSep 29, 2020",Rustal,,,9 miles,555 ft
634,,"2020-9-27 8:12 pmSep 27, 2020",ChadVelta,,,4 miles,94 ft
635,,"2020-9-27 7:40 pmSep 27, 2020",Alexpoore700,,,13 miles,701 ft
636,,"2020-9-25 9:39 pmSep 25, 2020",BikerTyGuy,,AM,7 miles,542 ft
637,,"2020-9-25 6:59 pmSep 25, 2020",Jbvq3310,,,5 miles,251 ft
638,,"2020-9-24 11:00 pmSep 24, 2020",Mnebiker,,AM,,
639,,"2020-9-24 10:29 pmSep 24, 2020",delacr0ix,,Gravel,8 miles,285 ft
640,,"2020-9-24 7:50 pmSep 24, 2020",guaranlam,,,6 miles,342 ft
641,,"2020-9-24 7:46 pmSep 24, 2020",Jbvq3310,,,6 miles,308 ft
642,,"2020-9-23 11:01 pmSep 23, 2020",KNorland,,,4 miles,252 ft
643,,"2020-9-23 4:05 pmSep 23, 2020",Anexplosifloris,,,13 miles,868 ft
644,,"2020-9-22 10:43 pmSep 22, 2020",ErikMoe01,,,8 miles,555 ft
645,,"2020-9-22 10:22 pmSep 22, 2020",Rnicholas,,,6 miles,406 ft
646,,"2020-9-22 10:05 pmSep 22, 2020",Bcieluch,,,8 miles,649 ft
647,,"2020-9-22 9:40 pmSep 22, 2020",MandrewMade,,,15 miles,987 ft
648,,"2020-9-22 7:01 pmSep 22, 2020",tomisolomi,,,3 miles,222 ft
649,,"2020-9-22 3:58 pmSep 22, 2020",MTBJoyRider,,,4 miles,351 ft
650,,"2020-9-22 2:32 pmSep 22, 2020",Anexplosifloris,,,14 miles,845 ft
651,,"2020-9-21 7:18 pmSep 21, 2020",guaranlam,,,6 miles,345 ft
652,,"2020-9-20 7:57 pmSep 20, 2020",Sevo28,,,9 miles,757 ft
653,,"2020-9-20 7:46 pmSep 20, 2020",Jbvq3310,,,4 miles,274 ft
654,,"2020-9-20 7:30 pmSep 20, 2020",katbud,,AM,4 miles,257 ft
655,,"2020-9-19 8:03 pmSep 19, 2020",Cman36,,,6 miles,459 ft
656,,"2020-9-19 5:58 pmSep 19, 2020",Freethelemmings,,,6 miles,522 ft
657,,"2020-9-19 2:49 pmSep 19, 2020",guaranlam,,,4 miles,267 ft
658,,"2020-9-18 7:04 pmSep 18, 2020",hysterio,,,2 miles,148 ft
659,,"2020-9-17 10:47 pmSep 17, 2020",MTBJoyRider,,,6 miles,270 ft
660,,"2020-9-17 10:43 pmSep 17, 2020",Pieper17,,,9 miles,789 ft
661,,"2020-9-17 10:40 pmSep 17, 2020",brad0383,,AM,5 miles,386 ft
662,,"2020-9-17 10:36 pmSep 17, 2020",ACarrell,,,8 miles,606 ft
663,,"2020-9-17 10:23 pmSep 17, 2020",EEaston,,,5 miles,380 ft
664,,"2020-9-16 11:55 pmSep 16, 2020",Bcieluch,,,6 miles,453 ft
665,,"2020-9-15 11:12 pmSep 15, 2020",Jbvq3310,,,6 miles,367 ft
666,,"2020-9-15 11:10 pmSep 15, 2020",guaranlam,,,6 miles,334 ft
667,,"2020-9-15 11:01 pmSep 15, 2020",pbouffleur,,XC,10 miles,638 ft
668,,"2020-9-15 10:32 pmSep 15, 2020",Brian39,,,6 miles,487 ft
669,,"2020-9-13 5:24 pmSep 13, 2020",Alexpoore700,,,9 miles,732 ft
670,,"2020-9-12 3:31 pmSep 12, 2020",Senatorp,,,36 miles,"1,674 ft"
671,,"2020-9-11 9:29 pmSep 11, 2020",Arntz,,,4 miles,412 ft
672,,"2020-9-10 10:47 pmSep 10, 2020",delacr0ix,,Gravel,7 miles,409 ft
673,,"2020-9-7 6:01 pmSep 7, 2020",TheFigment,,,3 miles,191 ft
674,,"2020-9-7 5:01 pmSep 7, 2020",Eadams2,,AM,6 miles,379 ft
675,,"2020-9-7 3:37 pmSep 7, 2020",Razdringus,,,7 miles,536 ft
676,,"2020-9-7 2:42 pmSep 7, 2020",Unrightfullyso,,,7 miles,523 ft
677,,"2020-9-5 7:23 pmSep 5, 2020",ErikGabe,,,6 miles,467 ft
678,,"2020-9-5 6:51 pmSep 5, 2020",BikerTyGuy,,AM,6 miles,549 ft
679,,"2020-9-5 6:37 pmSep 5, 2020",BradHaugen,,,6 miles,567 ft
680,,"2020-9-5 2:59 pmSep 5, 2020",Slowriderj,,AM,7 miles,608 ft
681,,"2020-9-3 11:04 pmSep 3, 2020",EEaston,,,6 miles,480 ft
682,,"2020-9-3 10:34 pmSep 3, 2020",Savageshredder12,,,11 miles,700 ft
683,,"2020-9-2 11:11 pmSep 2, 2020",Hammersmn,,Fat,4 miles,303 ft
684,,"2020-9-2 10:27 pmSep 2, 2020",Senatorp,,,44 miles,"2,163 ft"
685,,"2020-9-2 10:10 pmSep 2, 2020",mnmtb LCA,,AM,10 miles,472 ft
686,,"2020-9-1 11:21 pmSep 1, 2020",brad0383,,AM,8 miles,714 ft
687,,"2020-9-1 2:58 pmSep 1, 2020",Anexplosifloris,,,13 miles,930 ft
688,,"2020-8-31 10:23 pmAug 31, 2020",Alexpoore700,,,3 miles,201 ft
689,,"2020-8-30 10:16 pmAug 30, 2020",ande3246,,,4 miles,251 ft
690,,"2020-8-30 8:45 pmAug 30, 2020",Silly1,,,3 miles,296 ft
691,,"2020-8-30 4:31 pmAug 30, 2020",Hudsora,,,4 miles,356 ft
692,,"2020-8-30 5:26 pmAug 30, 2020",SullivanGrahamMlH,,,4 miles,242 ft
693,,"2020-8-30 3:53 pmAug 30, 2020",Sevo28,,,11 miles,923 ft
694,,"2020-8-30 12:53 amAug 30, 2020",Alexpoore700,,,6 miles,367 ft
695,,"2020-8-29 8:23 pmAug 29, 2020",Alexpoore700,,,7 miles,254 ft
696,,"2020-8-29 5:09 pmAug 29, 2020",tuckershreds,,,6 miles,456 ft
697,,"2020-8-29 2:49 pmAug 29, 2020",todonnell,,,4 miles,467 ft
698,,"2020-8-28 11:07 pmAug 28, 2020",Bcieluch,,,8 miles,665 ft
699,,"2020-8-28 10:55 pmAug 28, 2020",TheFigment,,,4 miles,278 ft
700,,"2020-8-28 10:06 pmAug 28, 2020",koncretekahuna,,,5 miles,347 ft
701,,"2020-8-28 7:09 pmAug 28, 2020",Jbvq3310,,,4 miles,157 ft
702,,"2020-8-27 11:14 pmAug 27, 2020",delacr0ix,,AM,7 miles,405 ft
703,,"2020-8-27 10:39 pmAug 27, 2020",EEaston,,,7 miles,611 ft
704,,"2020-8-26 11:38 pmAug 26, 2020",ChadVelta,,,1 mile,62 ft
705,,"2020-8-26 11:16 pmAug 26, 2020",ChadVelta,,,6 miles,412 ft
706,,"2020-8-26 10:56 pmAug 26, 2020",MTBJoyRider,,,7 miles,361 ft
707,,"2020-8-26 10:28 pmAug 26, 2020",Senatorp,,,43 miles,"2,325 ft"
708,,"2020-8-25 11:51 pmAug 25, 2020",MumblesBarn,,,1 mile,77 ft
709,,"2020-8-24 8:19 pmAug 24, 2020",TheFigment,,,5 miles,407 ft
710,,"2020-8-23 7:35 pmAug 23, 2020",waffleswaffles,,,6 miles,597 ft
711,,"2020-8-22 11:58 pmAug 22, 2020",todonnell,,,8 miles,594 ft
712,,"2020-8-21 10:48 pmAug 21, 2020",MJRyan99,,AM,2 miles,201 ft
713,,"2020-8-21 9:22 pmAug 21, 2020",jasfoto,,AM,8 miles,388 ft
714,,"2020-8-21 3:18 pmAug 21, 2020",Jbvq3310,,,5 miles,250 ft
715,,"2020-8-21 12:11 amAug 21, 2020",delacr0ix,,Gravel,5 miles,248 ft
716,,"2020-8-20 11:32 pmAug 20, 2020",EEaston,,,10 miles,650 ft
717,,"2020-8-20 10:10 pmAug 20, 2020",mnmtb LCA,,AM,10 miles,448 ft
718,,"2020-8-20 8:43 pmAug 20, 2020",ande3246,,,10 miles,726 ft
719,,"2020-8-20 4:06 pmAug 20, 2020",Henooten,,,9 miles,725 ft
720,,"2020-8-19 11:27 pmAug 19, 2020",brad0383,,AM,10 miles,930 ft
721,,"2020-8-19 10:30 pmAug 19, 2020",Senatorp,,,45 miles,"2,446 ft"
722,,"2020-8-18 11:09 pmAug 18, 2020",brianshoemaker,,AM,10 miles,495 ft
723,,"2020-8-18 10:55 pmAug 18, 2020",Brian39,,,"4,324 ft",9 ft
724,,"2020-8-17 3:07 pmAug 17, 2020",TheFigment,,,4 miles,289 ft
725,,"2020-8-16 5:50 pmAug 16, 2020",brad0383,,AM,8 miles,707 ft
726,,"2020-8-16 5:43 pmAug 16, 2020",ElNegro,,,,
727,,"2020-8-15 8:04 pmAug 15, 2020",brad0383,,AM,7 miles,587 ft
728,,"2020-8-14 3:40 pmAug 14, 2020",MTBJoyRider,,,4 miles,188 ft
729,,"2020-8-13 8:20 pmAug 13, 2020",jonathangamlin,,,28 miles,949 ft
730,,"2020-8-12 10:21 pmAug 12, 2020",Senatorp,,,54 miles,"2,001 ft"
731,,"2020-8-11 11:07 pmAug 11, 2020",pbouffleur,,XC,9 miles,531 ft
732,,"2020-8-11 10:46 pmAug 11, 2020",pbouffleur,,XC,1 mile,55 ft
733,,"2020-8-11 10:22 pmAug 11, 2020",Bcieluch,,,8 miles,622 ft
734,,"2020-8-11 3:55 pmAug 11, 2020",Mnebiker,,AM,10 miles,564 ft
735,,"2020-8-11 3:09 pmAug 11, 2020",Jbvq3310,,,5 miles,270 ft
736,,"2020-8-10 11:53 pmAug 10, 2020",Alexpoore700,,,8 miles,405 ft
737,,"2020-8-10 11:33 pmAug 10, 2020",Racheljonae,,,10 miles,878 ft
738,,"2020-8-10 11:30 pmAug 10, 2020",Tealy33,,,10 miles,831 ft
739,,"2020-8-5 10:17 pmAug 5, 2020",Senatorp,,,58 miles,"2,465 ft"
740,,"2020-8-4 2:27 pmAug 4, 2020",Jbvq3310,,,5 miles,251 ft
741,,"2020-8-2 4:22 pmAug 2, 2020",vitaliykondratyuk,,,6 miles,492 ft
742,,"2020-8-2 2:30 pmAug 2, 2020",Jbvq3310,,,5 miles,358 ft
743,,"2020-8-1 6:31 pmAug 1, 2020",Bcieluch,,,3 miles,283 ft
744,,"2020-7-30 5:07 pmJul 30, 2020",Jbvq3310,,,3 miles,123 ft
745,,"2020-7-29 11:16 pmJul 29, 2020",Hammersmn,,AM,2 miles,122 ft
746,,"2020-7-29 10:25 pmJul 29, 2020",Hammersmn,,AM,3 miles,197 ft
747,,"2020-7-28 10:49 pmJul 28, 2020",JBergquist,,,22 miles,816 ft
748,,"2020-7-28 9:58 pmJul 28, 2020",todonnell,,,6 miles,437 ft
749,,"2020-7-28 12:29 amJul 28, 2020",MandrewMade,,,8 miles,637 ft
750,,"2020-7-27 11:36 pmJul 27, 2020",brad0383,,AM,9 miles,721 ft
751,,"2020-7-25 2:55 pmJul 25, 2020",Shed22,,,7 miles,635 ft
752,,"2020-7-25 2:38 pmJul 25, 2020",Lamontmark1,,,390 ft,
753,,"2020-7-25 1:59 pmJul 25, 2020",Senatorp,,,49 miles,"1,514 ft"
754,,"2020-7-25 1:56 pmJul 25, 2020",Welcome124,,,6 miles,373 ft
755,,"2020-7-24 2:36 pmJul 24, 2020",Welcome124,,,11 miles,721 ft
756,,"2020-7-23 11:58 pmJul 23, 2020",Alexpoore700,,,8 miles,460 ft
757,,"2020-7-23 10:44 pmJul 23, 2020",beaubergy72,,,6 miles,624 ft
758,,"2020-7-23 3:18 pmJul 23, 2020",photocastle,,XC,9 miles,471 ft
759,,"2020-7-22 11:33 pmJul 22, 2020",ChadVelta,,,7 miles,509 ft
760,,"2020-7-22 11:33 pmJul 22, 2020",brad0383,,AM,8 miles,659 ft
761,,"2020-7-22 10:29 pmJul 22, 2020",caad4rep,,,55 miles,"2,502 ft"
762,,"2020-7-22 12:39 pmJul 22, 2020",Anexplosifloris,,,13 miles,919 ft
763,,"2020-7-21 8:16 pmJul 21, 2020",jonathangamlin,,,29 miles,860 ft
764,,"2020-7-21 1:00 amJul 21, 2020",guaranlam,,,6 miles,324 ft
765,,"2020-7-20 11:17 pmJul 20, 2020",DanielfromMN,,,6 miles,574 ft
766,,"2020-7-20 5:14 pmJul 20, 2020",Jbvq3310,,,5 miles,263 ft
767,,"2020-7-19 7:03 pmJul 19, 2020",ChadVelta,,,4 miles,164 ft
768,,"2020-7-19 6:44 pmJul 19, 2020",guaranlam,,,3 miles,303 ft
769,,"2020-7-19 4:03 pmJul 19, 2020",SavageCyclist,,,3 miles,202 ft
770,,"2020-7-16 11:35 pmJul 16, 2020",EEaston,,,6 miles,434 ft
771,,"2020-7-16 11:26 pmJul 16, 2020",brad0383,,AM,10 miles,767 ft
772,,"2020-7-15 11:58 pmJul 15, 2020",brad0383,,AM,10 miles,767 ft
773,,"2020-7-15 11:45 pmJul 15, 2020",Lostinolaf,,,4 miles,358 ft
774,,"2020-7-15 10:35 pmJul 15, 2020",SamLynn,,,35 miles,"1,351 ft"
775,,"2020-7-15 10:24 pmJul 15, 2020",Bcieluch,,,7 miles,650 ft
776,,"2020-7-14 12:00 amJul 14, 2020",Alexpoore700,,,5 miles,363 ft
777,,"2020-7-12 10:01 pmJul 12, 2020",alfo-torres,,,7 miles,620 ft
778,,"2020-7-12 9:43 pmJul 12, 2020",MarynGK,,,5 miles,250 ft
779,,"2020-7-12 6:37 pmJul 12, 2020",Cdubbaya,,AM,5 miles,392 ft
780,,"2020-7-12 5:59 pmJul 12, 2020",Razdringus,,,5 miles,177 ft
781,,"2020-7-12 4:37 pmJul 12, 2020",todonnell,,,8 miles,670 ft
782,,"2020-7-12 4:31 pmJul 12, 2020",Razdringus,,,9 miles,828 ft
783,,"2020-7-10 3:26 pmJul 10, 2020",Jbvq3310,,,5 miles,246 ft
784,,"2020-7-9 11:22 pmJul 9, 2020",delacr0ix,,Gravel,10 miles,601 ft
785,,"2020-7-9 10:34 pmJul 9, 2020",wcchristian,,,,
786,,"2020-7-8 11:53 pmJul 8, 2020",Lostinolaf,,,6 miles,457 ft
787,,"2020-7-7 11:09 pmJul 7, 2020",Hammersmn,,AM,2 miles,169 ft
788,,"2020-7-5 11:59 amJul 5, 2020",Judykobejones,,,2 miles,265 ft
789,,"2020-7-4 12:10 pmJul 4, 2020",3rdGeer,,AM,6 miles,224 ft
790,,"2020-7-3 11:16 pmJul 3, 2020",wcchristian,,,3 miles,218 ft
791,,"2020-7-3 3:20 pmJul 3, 2020",gpzrider,,,5 miles,393 ft
792,,"2020-7-2 3:29 pmJul 2, 2020",Judykobejones,,,6 miles,511 ft
793,,"2020-7-2 11:32 amJul 2, 2020",Kirchnerbrn,,XC,4 miles,340 ft
794,,"2020-7-1 10:31 pmJul 1, 2020",Senatorp,,,61 miles,"2,961 ft"
795,,"2020-6-30 3:40 pmJun 30, 2020",Jbvq3310,,,4 miles,217 ft
796,,"2020-6-30 1:36 pmJun 30, 2020",Mpearce,,,15 miles,425 ft
797,,"2020-6-28 4:31 pmJun 28, 2020",KendallWelch,,AM,6 miles,500 ft
798,,"2020-6-28 2:50 pmJun 28, 2020",SwanyDelight,,AM,8 miles,590 ft
799,,"2020-6-28 2:09 pmJun 28, 2020",DanielfromMN,,,11 miles,406 ft
800,,"2020-6-26 10:16 pmJun 26, 2020",Bcieluch,,,8 miles,636 ft
801,,"2020-6-25 12:08 amJun 25, 2020",Charvey3,,,8 miles,657 ft
802,,"2020-6-23 7:28 pmJun 23, 2020",Teamdadbod,,,4 miles,309 ft
803,,"2020-6-21 7:48 pmJun 21, 2020",tuckershreds,,,5 miles,404 ft
804,,"2020-6-21 7:47 pmJun 21, 2020",Jbvq3310,,,3 miles,171 ft
805,,"2020-6-21 2:13 pmJun 21, 2020",MTBJoyRider,,,6 miles,507 ft
806,,"2020-6-20 8:58 pmJun 20, 2020",EEaston,,,5 miles,489 ft
807,,"2020-6-20 3:59 pmJun 20, 2020",randomlad,,,8 miles,667 ft
808,,"2020-6-20 3:19 pmJun 20, 2020",randomlad,,,4 miles,293 ft
809,,"2020-6-18 6:45 pmJun 18, 2020",guaranlam,,,5 miles,303 ft
810,,"2020-6-17 10:34 pmJun 17, 2020",Senatorp,,,56 miles,"2,767 ft"
811,,"2020-6-16 10:54 pmJun 16, 2020",marcoaml78,,XC,9 miles,707 ft
812,,"2020-6-16 10:02 pmJun 16, 2020",vitaliykondratyuk,,,12 miles,"1,005 ft"
813,,"2020-6-14 5:41 pmJun 14, 2020",Cdubbaya,,AM,4 miles,369 ft
814,,"2020-6-14 5:30 pmJun 14, 2020",LisaSlow,,,5 miles,421 ft
815,,"2020-6-14 4:58 pmJun 14, 2020",Cdubbaya,,AM,2 miles,183 ft
816,,"2020-6-13 3:58 pmJun 13, 2020",Cdubbaya,,AM,3 miles,200 ft
817,,"2020-6-11 9:35 pmJun 11, 2020",vitaliykondratyuk,,,9 miles,659 ft
818,,"2020-6-11 9:30 pmJun 11, 2020",Cdubbaya,,AM,3 miles,186 ft
819,,"2020-6-9 3:55 pmJun 9, 2020",guaranlam,,,3 miles,138 ft
820,,"2020-6-8 2:33 pmJun 8, 2020",Jbvq3310,,,3 miles,157 ft
821,,"2020-6-8 12:34 amJun 8, 2020",guaranlam,,,6 miles,357 ft
822,,"2020-6-6 8:56 pmJun 6, 2020",Moz,,,14 miles,"1,059 ft"
823,,"2020-6-5 2:51 pmJun 5, 2020",DanielfromMN,,,,
824,,"2020-6-2 5:51 pmJun 2, 2020",Jbvq3310,,,4 miles,307 ft
825,,"2020-6-2 2:41 pmJun 2, 2020",Eadams2,,AM,4 miles,256 ft
826,,"2020-6-2 2:06 pmJun 2, 2020",Mnebiker,,AM,9 miles,639 ft
827,,"2020-6-2 12:06 pmJun 2, 2020",richardquay,,AM,9 miles,319 ft
828,,"2020-6-2 12:10 amJun 2, 2020",RJamie,,,4 miles,91 ft
829,,"2020-6-1 10:46 pmJun 1, 2020",RJamie,,,4 miles,236 ft
830,,"2020-6-1 8:42 pmJun 1, 2020",guaranlam,,,5 miles,330 ft
831,,"2020-5-31 11:50 pmMay 31, 2020",BLund03,,,8 miles,466 ft
832,,"2020-5-31 6:00 pmMay 31, 2020",ACarrell,,,8 miles,664 ft
833,,"2020-5-31 5:09 pmMay 31, 2020",BikerTyGuy,,AM,5 miles,428 ft
834,,"2020-5-30 9:07 pmMay 30, 2020",DanielfromMN,,,3 miles,149 ft
835,,"2020-5-30 1:41 pmMay 30, 2020",BikeMikeBikeMike,,,70 miles,"2,831 ft"
836,,"2020-5-29 10:09 pmMay 29, 2020",Bcieluch,,,8 miles,610 ft
837,,"2020-5-29 9:06 pmMay 29, 2020",guaranlam,,,6 miles,359 ft
838,,"2020-5-29 8:13 pmMay 29, 2020",DanielfromMN,,,4 miles,288 ft
839,,"2020-5-29 8:10 pmMay 29, 2020",Moz,,,10 miles,734 ft
840,,"2020-5-27 10:36 pmMay 27, 2020",Senatorp,,,49 miles,"2,352 ft"
841,,"2020-5-27 3:08 pmMay 27, 2020",UncleFester98,,AM,71 miles,"3,825 ft"
842,,"2020-5-22 9:14 pmMay 22, 2020",DanielfromMN,,,5 miles,308 ft
843,,"2020-5-22 3:14 pmMay 22, 2020",Sevo28,,,10 miles,931 ft
844,,"2020-5-21 11:14 pmMay 21, 2020",DanielfromMN,,,5 miles,486 ft
845,,"2020-5-21 11:08 pmMay 21, 2020",Senatorp,,,7 miles,567 ft
846,,"2020-5-20 11:36 pmMay 20, 2020",zeronine3,,,9 miles,728 ft
847,,"2020-5-20 10:55 pmMay 20, 2020",Bcieluch,,,9 miles,719 ft
848,,"2020-5-20 10:30 pmMay 20, 2020",Senatorp,,,46 miles,"2,156 ft"
849,,"2020-5-20 9:24 pmMay 20, 2020",AlisAnn,,,5 miles,536 ft
850,,"2020-5-20 4:19 pmMay 20, 2020",Mnebiker,,AM,9 miles,526 ft
851,,"2020-5-20 12:36 pmMay 20, 2020",richardquay,,AM,3 miles,135 ft
852,,"2020-5-15 11:42 amMay 15, 2020",richardquay,,AM,4 miles,49 ft
853,,"2020-5-14 9:19 pmMay 14, 2020",Senatorp,,,30 miles,"1,394 ft"
854,,"2020-5-14 8:55 pmMay 14, 2020",DanielfromMN,,,4 miles,150 ft
855,,"2020-5-12 10:09 pmMay 12, 2020",richardquay,,AM,4 miles,243 ft
856,,"2020-5-12 9:05 pmMay 12, 2020",MarynGK,,,5 miles,250 ft
857,,"2020-5-11 10:12 pmMay 11, 2020",MTBJoyRider,,,6 miles,517 ft
858,,"2020-5-11 7:49 pmMay 11, 2020",Arntz,,,2 miles,182 ft
859,,"2020-5-9 6:03 pmMay 9, 2020",Mpearce,,,11 miles,492 ft
860,,"2020-5-8 10:40 pmMay 8, 2020",Bcieluch,,,7 miles,583 ft
861,,"2020-5-7 12:13 amMay 7, 2020",Pieper17,,,6 miles,680 ft
862,,"2020-5-6 10:57 pmMay 6, 2020",Kayoige,,XC,7 miles,473 ft
863,,"2020-5-5 10:59 pmMay 5, 2020",Krchna17,,,4 miles,330 ft
864,,"2020-5-4 10:43 pmMay 4, 2020",MarynGK,,,3 miles,148 ft
865,,"2020-5-3 6:04 pmMay 3, 2020",katbud,,AM,5 miles,183 ft
866,,"2020-5-3 3:32 pmMay 3, 2020",DanielfromMN,,,3 miles,231 ft
867,,"2020-5-2 7:52 pmMay 2, 2020",RJamie,,,8 miles,435 ft
868,,"2020-5-2 5:13 pmMay 2, 2020",Miahbike,,,5 miles,428 ft
869,,"2020-5-2 1:46 pmMay 2, 2020",Pieper17,,,7 miles,724 ft
870,,"2020-5-1 3:24 pmMay 1, 2020",Unrightfullyso,,,8 miles,598 ft
871,,"2020-4-30 10:05 pmApr 30, 2020",Pieper17,,,7 miles,716 ft
872,,"2020-4-27 9:21 pmApr 27, 2020",Welcome124,,,10 miles,763 ft
873,,"2020-4-27 8:14 pmApr 27, 2020",Anexplosifloris,,,13 miles,902 ft
874,,"2020-4-26 6:59 pmApr 26, 2020",delacr0ix,,AM,4 miles,253 ft
875,,"2020-4-26 6:33 pmApr 26, 2020",MTBJoyRider,,,5 miles,454 ft
876,,"2020-4-26 4:57 pmApr 26, 2020",Eadams2,,AM,6 miles,545 ft
877,,"2020-4-24 10:41 pmApr 24, 2020",Alexpoore700,,,6 miles,438 ft
878,,"2020-4-23 11:37 pmApr 23, 2020",Jgothrbplayer,,,4 miles,368 ft
879,,"2020-4-22 9:50 pmApr 22, 2020",todonnell,,,4 miles,341 ft
880,,"2020-4-22 7:11 pmApr 22, 2020",katbud,,AM,6 miles,199 ft
881,,"2020-4-21 9:54 pmApr 21, 2020",Bcieluch,,,8 miles,546 ft
882,,"2020-4-20 3:42 pmApr 20, 2020",delacr0ix,,AM,3 miles,195 ft
883,,"2020-4-19 10:01 pmApr 19, 2020",Gusgomez24,,,"2,881 ft",
884,,"2020-4-19 6:31 pmApr 19, 2020",Bcieluch,,,7 miles,533 ft
885,,"2020-4-19 4:11 pmApr 19, 2020",Anexplosifloris,,,16 miles,"1,136 ft"
886,,"2020-4-18 4:07 pmApr 18, 2020",Senatorp,,,53 miles,"2,333 ft"
887,,"2020-4-11 10:17 pmApr 11, 2020",Gusgomez24,,,4 miles,248 ft
888,,"2020-4-11 9:39 pmApr 11, 2020",unobti,,,5 miles,393 ft
889,,"2020-4-11 9:39 pmApr 11, 2020",Nillarafer,,,5 miles,378 ft
890,,"2020-4-11 7:34 pmApr 11, 2020",delacr0ix,,AM,3 miles,171 ft
891,,"2020-4-11 6:16 pmApr 11, 2020",Pieper17,,,7 miles,707 ft
892,,"2020-4-11 4:38 pmApr 11, 2020",JasonThate,,,3 miles,286 ft
893,,"2020-4-11 3:00 pmApr 11, 2020",Senatorp,,,50 miles,"2,807 ft"
894,,"2020-4-10 11:46 pmApr 10, 2020",Pieper17,,,6 miles,559 ft
895,,"2020-4-10 8:06 pmApr 10, 2020",ScottEpic,,,,
896,,"2020-4-10 6:03 pmApr 10, 2020",MTBJoyRider,,,18 miles,"1,145 ft"
897,,"2020-4-7 9:04 pmApr 7, 2020",Senatorp,,,40 miles,"2,325 ft"
898,,"2020-3-22 7:34 pmMar 22, 2020",Senatorp,,,26 miles,"1,159 ft"
899,,"2020-3-7 5:34 pmMar 7, 2020",Anexplosifloris,,,60 miles,"3,357 ft"
900,,"2020-2-29 1:17 amFeb 29, 2020",Jgothrbplayer,,,3 miles,186 ft
901,,"2020-2-22 2:41 pmFeb 22, 2020",Anexplosifloris,,,13 miles,944 ft
902,,"2020-2-20 12:04 amFeb 20, 2020",MTBJoyRider,,,72 ft,
903,,"2020-2-18 10:47 pmFeb 18, 2020",MTBJoyRider,,,4 miles,50 ft
904,,"2020-2-15 11:29 pmFeb 15, 2020",Jgothrbplayer,,,4 miles,196 ft
905,,"2020-2-6 10:45 pmFeb 6, 2020",Jgothrbplayer,,,5 miles,308 ft
906,,"2020-2-1 3:22 pmFeb 1, 2020",Senatorp,,,14 miles,"1,165 ft"
907,,"2020-1-30 12:09 amJan 30, 2020",Senatorp,,,11 miles,795 ft
908,,"2020-1-14 11:45 pmJan 14, 2020",Bcieluch,,,5 miles,365 ft
909,,"2020-1-12 4:10 pmJan 12, 2020",Senatorp,,,11 miles,931 ft
910,,"2020-1-11 3:35 pmJan 11, 2020",Jgothrbplayer,,,5 miles,243 ft
911,,"2020-1-4 4:18 pmJan 4, 2020",RocketRayLCR,,,14 miles,"1,131 ft"
912,,"2020-1-1 7:06 pmJan 1, 2020",Jgothrbplayer,,,5 miles,263 ft
913,,"2019-12-22 2:47 pmDec 22, 2019",Jgothrbplayer,,,3 miles,188 ft
914,,"2019-12-21 3:38 pmDec 21, 2019",Anexplosifloris,,,13 miles,934 ft
915,,"2019-12-21 3:13 pmDec 21, 2019",Jgothrbplayer,,,4 miles,257 ft
916,,"2019-12-18 11:47 pmDec 18, 2019",Senatorp,,,6 miles,510 ft
917,,"2019-12-16 10:10 pmDec 16, 2019",Jgothrbplayer,,,4 miles,181 ft
918,,"2019-11-28 3:51 pmNov 28, 2019",vitaliykondratyuk,,,3 miles,262 ft
919,,"2019-11-14 10:13 pmNov 14, 2019",Jgothrbplayer,,,4 miles,337 ft
920,,"2019-11-9 4:09 pmNov 9, 2019",mjc253,,,2 miles,129 ft
921,,"2019-11-9 4:02 pmNov 9, 2019",jasfoto,,AM,2 miles,139 ft
922,,"2019-11-9 4:00 pmNov 9, 2019",MTBJoyRider,,,2 miles,143 ft
923,,"2019-11-9 3:26 pmNov 9, 2019",mjc253,,,2 miles,102 ft
924,,"2019-11-9 3:25 pmNov 9, 2019",Bikejunky1,,,4 miles,133 ft
925,,"2019-11-9 3:21 pmNov 9, 2019",vitaliykondratyuk,,,2 miles,96 ft
926,,"2019-11-7 10:18 pmNov 7, 2019",Jgothrbplayer,,,4 miles,296 ft
927,,"2019-11-5 10:35 pmNov 5, 2019",Jgothrbplayer,,,6 miles,494 ft
928,,"2019-10-31 8:56 pmOct 31, 2019",Jgothrbplayer,,,7 miles,531 ft
929,,"2019-10-29 10:15 pmOct 29, 2019",Jgothrbplayer,,,6 miles,475 ft
930,,"2019-10-28 11:27 pmOct 28, 2019",Jgothrbplayer,,,5 miles,304 ft
931,,"2019-10-27 8:10 pmOct 27, 2019",Jgothrbplayer,,,11 miles,735 ft
932,,"2019-10-27 5:08 pmOct 27, 2019",Anexplosifloris,,,14 miles,"1,112 ft"
933,,"2019-10-26 8:38 pmOct 26, 2019",MTBJoyRider,,,8 miles,578 ft
934,,"2019-10-25 8:45 pmOct 25, 2019",jgaikwad,,,8 miles,719 ft
