,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
5157,,"2020-11-5 11:41 pmNov 5, 2020",ThePhenom170,,,9 miles,807 ft
5158,,"2020-11-5 11:39 pmNov 5, 2020",ScottEpic,,,8 miles,843 ft
5159,,"2020-11-5 10:36 pmNov 5, 2020",Bmack003,,,4 miles,600 ft
5160,,"2020-11-5 10:23 pmNov 5, 2020",MankatoFreerider,,,8 miles,785 ft
5161,,"2020-11-5 9:13 pmNov 5, 2020",fjespinozac,,AM,6 miles,692 ft
5162,,"2020-11-5 9:58 pmNov 5, 2020",Njuliettemn,,,6 miles,614 ft
5163,,"2020-11-5 9:11 pmNov 5, 2020",Vistaride00,,,6 miles,615 ft
5164,,"2020-11-5 9:04 pmNov 5, 2020",McDiesel19,,,9 miles,935 ft
5165,,"2020-11-5 8:02 pmNov 5, 2020",Lostinolaf,,,10 miles,"1,051 ft"
5166,,"2020-11-5 4:33 pmNov 5, 2020",Sevo28,,,9 miles,871 ft
5167,,"2020-11-5 1:23 pmNov 5, 2020",848687,,,7 miles,712 ft
5168,,"2020-11-5 1:11 pmNov 5, 2020",enorcrove,,,9 miles,489 ft
5169,,"2020-11-5 2:05 amNov 5, 2020",Fullsender416,,,9 miles,609 ft
5170,,"2020-11-5 12:34 amNov 5, 2020",ChadVelta,,,7 miles,677 ft
5171,,"2020-11-5 12:06 amNov 5, 2020",A-A-R0N,,,6 miles,568 ft
5172,,"2020-11-4 11:50 pmNov 4, 2020",Senatorp,,,45 miles,965 ft
5173,,"2020-11-4 11:43 pmNov 4, 2020",marcoaml78,,XC,7 miles,697 ft
5174,,"2020-11-4 11:27 pmNov 4, 2020",Er0breich,,,7 miles,733 ft
5175,,"2020-11-4 11:24 pmNov 4, 2020",3rdGeer,,AM,5 miles,378 ft
5176,,"2020-11-4 11:06 pmNov 4, 2020",todonnell,,,3 miles,231 ft
5177,,"2020-11-4 10:38 pmNov 4, 2020",Bmack003,,,4 miles,441 ft
5178,,"2020-11-4 10:33 pmNov 4, 2020",offcamber650b,,,9 miles,631 ft
5179,,"2020-11-4 10:07 pmNov 4, 2020",MandrewMade,,,5 miles,572 ft
5180,,"2020-11-4 10:00 pmNov 4, 2020",mwestlake,,,5 miles,631 ft
5181,,"2020-11-4 9:57 pmNov 4, 2020",mdhimes,,,6 miles,728 ft
5182,,"2020-11-4 7:47 pmNov 4, 2020",fjespinozac,,AM,9 miles,"1,182 ft"
5183,,"2020-11-4 8:44 pmNov 4, 2020",KNorland,,,6 miles,253 ft
5184,,"2020-11-4 8:23 pmNov 4, 2020",peternoren,,,7 miles,778 ft
5185,,"2020-11-4 8:09 pmNov 4, 2020",JasonBartels,,,6 miles,574 ft
5186,,"2020-11-4 7:06 pmNov 4, 2020",Uff-Da,,,6 miles,823 ft
5187,,"2020-11-4 7:50 pmNov 4, 2020",KNorland,,,4 miles,455 ft
5188,,"2020-11-4 7:30 pmNov 4, 2020",TriDaddy,,,5 miles,592 ft
5189,,"2020-11-4 7:08 pmNov 4, 2020",TonyLanners,,,9 miles,843 ft
5190,,"2020-11-4 6:10 pmNov 4, 2020",owen2002,,,17 miles,"1,242 ft"
5191,,"2020-11-4 4:50 pmNov 4, 2020",Sevo28,,,8 miles,784 ft
5192,,"2020-11-4 4:29 pmNov 4, 2020",MarynGK,,,4 miles,271 ft
5193,,"2020-11-4 2:10 pmNov 4, 2020",848687,,,7 miles,851 ft
5194,,"2020-11-4 3:13 amNov 4, 2020",Fullsender416,,,3 miles,164 ft
5195,,"2020-11-4 1:33 amNov 4, 2020",niemeyerm,,,8 miles,755 ft
5196,,"2020-11-3 11:30 pmNov 3, 2020",tuckershreds,,,7 miles,661 ft
5197,,"2020-11-3 11:02 pmNov 3, 2020",offcamber650b,,,7 miles,593 ft
5198,,"2020-11-3 11:00 pmNov 3, 2020",Treeman12,,,7 miles,550 ft
5199,,"2020-11-3 10:59 pmNov 3, 2020",Pmars88,,,8 miles,944 ft
5200,,"2020-11-3 10:47 pmNov 3, 2020",mattlnec,,AM,3 miles,270 ft
5201,,"2020-11-3 10:35 pmNov 3, 2020",zmschwab,,,6 miles,690 ft
5202,,"2020-11-3 10:08 pmNov 3, 2020",Krblaser,,AM,9 miles,831 ft
5203,,"2020-11-3 9:50 pmNov 3, 2020",MankatoFreerider,,,7 miles,756 ft
5204,,"2020-11-3 9:38 pmNov 3, 2020",uber419,,,20 miles,"1,680 ft"
5205,,"2020-11-3 9:15 pmNov 3, 2020",ScottEpic,,,8 miles,900 ft
5206,,"2020-11-3 9:15 pmNov 3, 2020",wadebaird,,AM,10 miles,990 ft
5207,,"2020-11-3 8:44 pmNov 3, 2020",MandrewMade,,,11 miles,992 ft
5208,,"2020-11-3 8:43 pmNov 3, 2020",brianshoemaker,,AM,8 miles,809 ft
5209,,"2020-11-3 8:32 pmNov 3, 2020",Eadams2,,AM,10 miles,846 ft
5210,,"2020-11-3 8:31 pmNov 3, 2020",KNorland,,,6 miles,604 ft
5211,,"2020-11-3 8:22 pmNov 3, 2020",lmiller3129,,,8 miles,865 ft
5212,,"2020-11-3 8:20 pmNov 3, 2020",ezkoeps,,,7 miles,721 ft
5213,,"2020-11-3 8:15 pmNov 3, 2020",vegetableballsagna,,AM,10 miles,969 ft
5214,,"2020-11-3 8:07 pmNov 3, 2020",Miahbike,,,9 miles,844 ft
5215,,"2020-11-3 6:56 pmNov 3, 2020",fjespinozac,,AM,8 miles,"1,100 ft"
5216,,"2020-11-3 7:54 pmNov 3, 2020",kevin06vino,,RD,12 miles,"1,130 ft"
5217,,"2020-11-3 7:08 pmNov 3, 2020",bricollins,,,6 miles,666 ft
5218,,"2020-11-3 6:59 pmNov 3, 2020",jdlmpls,,,14 miles,"1,360 ft"
5219,,"2020-11-3 6:48 pmNov 3, 2020",MTBJoyRider,,,2 miles,136 ft
5220,,"2020-11-3 6:47 pmNov 3, 2020",MTBJoyRider,,,2 miles,210 ft
5221,,"2020-11-3 6:05 pmNov 3, 2020",tdrayton014,,XC,5 miles,626 ft
5222,,"2020-11-3 5:36 pmNov 3, 2020",MTBJoyRider,,,8 miles,751 ft
5223,,"2020-11-3 5:14 pmNov 3, 2020",Sevo28,,,9 miles,937 ft
5224,,"2020-11-3 1:12 pmNov 3, 2020",enorcrove,,,9 miles,477 ft
5225,,"2020-11-3 12:35 pmNov 3, 2020",waffleswaffles,,,4 miles,448 ft
5226,,"2020-11-3 1:59 amNov 3, 2020",KendallWelch,,AM,9 miles,639 ft
5227,,"2020-11-2 11:41 pmNov 2, 2020",randomlad,,,9 miles,827 ft
5228,,"2020-11-2 10:38 pmNov 2, 2020",mattlnec,,AM,5 miles,536 ft
5229,,"2020-11-2 10:35 pmNov 2, 2020",MankatoFreerider,,,5 miles,389 ft
5230,,"2020-11-2 10:25 pmNov 2, 2020",Lhillgamer,,,5 miles,575 ft
5231,,"2020-11-2 10:13 pmNov 2, 2020",ijp11,,,9 miles,754 ft
5232,,"2020-11-2 10:12 pmNov 2, 2020",MandrewMade,,,6 miles,532 ft
5233,,"2020-11-2 9:57 pmNov 2, 2020",ScottEpic,,,7 miles,762 ft
5234,,"2020-11-2 8:36 pmNov 2, 2020",fjespinozac,,AM,5 miles,654 ft
5235,,"2020-11-2 9:22 pmNov 2, 2020",DanLUbws7,,,9 miles,891 ft
5236,,"2020-11-2 8:15 pmNov 2, 2020",Bmack003,,,2 miles,157 ft
5237,,"2020-11-2 6:06 pmNov 2, 2020",alexjsmetana,,,9 miles,697 ft
5238,,"2020-10-31 11:56 pmOct 31, 2020",Fullsender416,,,14 miles,465 ft
5239,,"2020-10-31 4:25 pmOct 31, 2020",jonathangamlin,,,30 miles,"1,008 ft"
5240,,"2020-10-28 10:49 pmOct 28, 2020",Senatorp,,,38 miles,919 ft
5241,,"2020-10-19 5:02 pmOct 19, 2020",XploringDave,,,37 miles,"1,270 ft"
5242,,"2020-10-19 12:12 amOct 19, 2020",ijp11,,,6 miles,517 ft
5243,,"2020-10-19 12:10 amOct 19, 2020",ijp11,,,207 ft,
5244,,"2020-10-18 8:41 pmOct 18, 2020",Cole-Wallin,,,8 miles,888 ft
5245,,"2020-10-18 6:32 pmOct 18, 2020",uber419,,,21 miles,"1,798 ft"
5246,,"2020-10-18 6:18 pmOct 18, 2020",jcrrr13,,,8 miles,869 ft
5247,,"2020-10-18 4:23 pmOct 18, 2020",Rnicholas,,,8 miles,812 ft
5248,,"2020-10-18 3:00 pmOct 18, 2020",kerns-wj,,,10 miles,766 ft
5249,,"2020-10-18 3:04 pmOct 18, 2020",enorcrove,,AM,13 miles,869 ft
5250,,"2020-10-18 1:37 pmOct 18, 2020",Lenin23,,,6 miles,590 ft
5251,,"2020-10-18 12:36 pmOct 18, 2020",848687,,,5 miles,552 ft
5252,,"2020-10-17 9:37 pmOct 17, 2020",randomlad,,,13 miles,"1,482 ft"
5253,,"2020-10-17 9:21 pmOct 17, 2020",mnbob1982,,,2 miles,31 ft
5254,,"2020-10-17 9:00 pmOct 17, 2020",trihard77,,,7 miles,806 ft
5255,,"2020-10-17 8:51 pmOct 17, 2020",bricollins,,,7 miles,742 ft
5256,,"2020-10-17 8:16 pmOct 17, 2020",nt5k,,,10 miles,948 ft
5257,,"2020-10-17 8:05 pmOct 17, 2020",andrewfitz25,,,6 miles,689 ft
5258,,"2020-10-17 7:05 pmOct 17, 2020",Miahbike,,,11 miles,"1,014 ft"
5259,,"2020-10-17 5:59 pmOct 17, 2020",swetz00,,,7 miles,771 ft
5260,,"2020-10-17 5:14 pmOct 17, 2020",klehenba,,Fat,5 miles,436 ft
5261,,"2020-10-17 5:07 pmOct 17, 2020",Poohbear8289,,,6 miles,439 ft
5262,,"2020-10-17 4:59 pmOct 17, 2020",BrewedBiker89,,AM,12 miles,"1,403 ft"
5263,,"2020-10-17 4:59 pmOct 17, 2020",Maxwellbn,,,8 miles,897 ft
5264,,"2020-10-17 4:45 pmOct 17, 2020",Gruvn,,AM,15 miles,"1,487 ft"
5265,,"2020-10-17 3:57 pmOct 17, 2020",spf1973,,,2 miles,130 ft
5266,,"2020-10-17 3:52 pmOct 17, 2020",Poohbear8289,,,6 miles,591 ft
5267,,"2020-10-17 3:33 pmOct 17, 2020",ijp11,,,8 miles,631 ft
5268,,"2020-10-17 3:14 pmOct 17, 2020",voghan,,AM,10 miles,"1,016 ft"
5269,,"2020-10-17 12:04 amOct 17, 2020",Pmars88,,,8 miles,948 ft
5270,,"2020-10-16 8:46 pmOct 16, 2020",ThePhenom170,,,9 miles,759 ft
5271,,"2020-10-16 3:42 amOct 16, 2020",Fullsender416,,,9 miles,635 ft
5272,,"2020-10-16 1:08 amOct 16, 2020",niemeyerm,,,8 miles,759 ft
5273,,"2020-10-16 12:52 amOct 16, 2020",KendallWelch,,AM,9 miles,661 ft
5274,,"2020-10-15 10:09 pmOct 15, 2020",ScottEpic,,,8 miles,902 ft
5275,,"2020-10-15 10:03 pmOct 15, 2020",Cole-Wallin,,,6 miles,613 ft
5276,,"2020-10-15 9:49 pmOct 15, 2020",DanLUbws7,,,8 miles,760 ft
5277,,"2020-10-15 8:36 pmOct 15, 2020",enorcrove,,,7 miles,462 ft
5278,,"2020-10-15 6:04 pmOct 15, 2020",McDiesel19,,,159 miles,"1,269 ft"
5279,,"2020-10-15 4:37 pmOct 15, 2020",jonathangamlin,,,10 miles,807 ft
5280,,"2020-10-15 3:41 pmOct 15, 2020",werts,,AM,9 miles,735 ft
5281,,"2020-10-15 3:30 pmOct 15, 2020",UncleFester98,,AM,24 miles,"2,109 ft"
5282,,"2020-10-14 11:13 pmOct 14, 2020",MankatoFreerider,,,9 miles,883 ft
5283,,"2020-10-14 10:52 pmOct 14, 2020",Senatorp,,,22 miles,642 ft
5284,,"2020-10-14 10:23 pmOct 14, 2020",randomlad,,,8 miles,607 ft
5285,,"2020-10-14 10:19 pmOct 14, 2020",ScottEpic,,,7 miles,
5286,,"2020-10-14 1:12 amOct 14, 2020",SwanyDelight,,AM,8 miles,740 ft
5287,,"2020-10-14 1:09 amOct 14, 2020",KendallWelch,,AM,8 miles,591 ft
5288,,"2020-10-13 10:47 pmOct 13, 2020",delacr0ix,,Gravel,5 miles,363 ft
5289,,"2020-10-13 10:42 pmOct 13, 2020",Treeman12,,,7 miles,451 ft
5290,,"2020-10-13 10:26 pmOct 13, 2020",tuckershreds,,,13 miles,"1,220 ft"
5291,,"2020-10-13 10:25 pmOct 13, 2020",Pmars88,,,9 miles,888 ft
5292,,"2020-10-13 9:56 pmOct 13, 2020",JordoDoesIt,,,7 miles,669 ft
5293,,"2020-10-13 9:03 pmOct 13, 2020",Eadams2,,AM,9 miles,727 ft
5294,,"2020-10-13 8:38 pmOct 13, 2020",ijp11,,,6 miles,465 ft
5295,,"2020-10-13 7:22 pmOct 13, 2020",ChadVelta,,,7 miles,700 ft
5296,,"2020-10-13 7:21 pmOct 13, 2020",yougotborked,,,7 miles,693 ft
5297,,"2020-10-13 6:37 pmOct 13, 2020",vegetableballsagna,,AM,6 miles,608 ft
5298,,"2020-10-13 4:42 pmOct 13, 2020",Sevo28,,,9 miles,"1,034 ft"
5299,,"2020-10-13 1:45 pmOct 13, 2020",Anexplosifloris,,,7 miles,878 ft
5300,,"2020-10-13 12:32 pmOct 13, 2020",848687,,,3 miles,3 ft
5301,,"2020-10-11 9:21 pmOct 11, 2020",JordoDoesIt,,,8 miles,740 ft
5302,,"2020-10-11 8:11 pmOct 11, 2020",koncretekahuna,,,3 miles,266 ft
5303,,"2020-10-11 7:52 pmOct 11, 2020",McDiesel19,,,7 miles,829 ft
5304,,"2020-10-11 7:18 pmOct 11, 2020",bpsmpls,,,5 miles,656 ft
5305,,"2020-10-11 5:51 pmOct 11, 2020",Swift618,,,5 miles,626 ft
5306,,"2020-10-11 4:11 pmOct 11, 2020",XCDan109 RAMBO,,XC,15 miles,"1,545 ft"
5307,,"2020-10-11 3:35 pmOct 11, 2020",Pieper17,,,9 miles,813 ft
5308,,"2020-10-11 3:30 pmOct 11, 2020",ScottEpic,,,10 miles,967 ft
5309,,"2020-10-11 2:39 pmOct 11, 2020",ryberglund,,XC,10 miles,"1,203 ft"
5310,,"2020-10-11 12:49 pmOct 11, 2020",jonathangamlin,,,10 miles,789 ft
5311,,"2020-10-11 12:28 pmOct 11, 2020",848687,,,7 miles,781 ft
5312,,"2020-10-11 3:41 amOct 11, 2020",mnbob1982,,,2 miles,38 ft
5313,,"2020-10-10 9:34 pmOct 10, 2020",Kzak,,,3 miles,286 ft
5314,,"2020-10-10 9:32 pmOct 10, 2020",Abbusack,,,20 miles,"1,674 ft"
5315,,"2020-10-10 8:23 pmOct 10, 2020",Tboned29,,,7 miles,474 ft
5316,,"2020-10-10 8:14 pmOct 10, 2020",jcrrr13,,,5 miles,528 ft
5317,,"2020-10-10 8:01 pmOct 10, 2020",Vince22,,,6 miles,657 ft
5318,,"2020-10-10 7:15 pmOct 10, 2020",Brapp966,,,7 miles,670 ft
5319,,"2020-10-10 6:08 pmOct 10, 2020",Swift618,,,6 miles,583 ft
5320,,"2020-10-10 5:11 pmOct 10, 2020",Mfedewa,,,18 miles,"1,046 ft"
5321,,"2020-10-10 5:00 pmOct 10, 2020",Goldy612,,,7 miles,743 ft
5322,,"2020-10-10 4:38 pmOct 10, 2020",MaxHendrickson,,,6 miles,733 ft
5323,,"2020-10-10 3:46 pmOct 10, 2020",jahol,,XC,5 miles,462 ft
5324,,"2020-10-10 3:31 pmOct 10, 2020",Scottymtb17,,,8 miles,826 ft
5325,,"2020-10-10 3:15 pmOct 10, 2020",Bikejunky1,,,11 miles,658 ft
5326,,"2020-10-10 3:14 pmOct 10, 2020",ThePhenom170,,,10 miles,840 ft
5327,,"2020-10-10 3:10 pmOct 10, 2020",vitaliykondratyuk,,,9 miles,864 ft
5328,,"2020-10-10 3:00 pmOct 10, 2020",Bmack003,,,3 miles,208 ft
5329,,"2020-10-10 2:43 pmOct 10, 2020",Er0breich,,,9 miles,944 ft
5330,,"2020-10-10 2:36 pmOct 10, 2020",stokes72,,,9 miles,751 ft
5331,,"2020-10-10 2:29 pmOct 10, 2020",bearstearns,,AM,14 miles,"1,257 ft"
5332,,"2020-10-10 2:12 pmOct 10, 2020",gopher42,,,8 miles,434 ft
5333,,"2020-10-10 1:41 pmOct 10, 2020",brianshoemaker,,AM,24 miles,"2,295 ft"
5334,,"2020-10-10 1:17 pmOct 10, 2020",Cole-Wallin,,,8 miles,914 ft
5335,,"2020-10-10 1:06 pmOct 10, 2020",McDiesel19,,,8 miles,694 ft
5336,,"2020-10-10 12:44 pmOct 10, 2020",mnbob1982,,,8 miles,301 ft
5337,,"2020-10-10 12:23 pmOct 10, 2020",848687,,,8 miles,926 ft
5338,,"2020-10-10 12:08 pmOct 10, 2020",ctopherb,,,9 miles,826 ft
5339,,"2020-10-10 12:52 amOct 10, 2020",mdhimes,,,3 miles,271 ft
5340,,"2020-10-10 12:47 amOct 10, 2020",A-A-R0N,,,8 miles,621 ft
5341,,"2020-10-9 9:54 pmOct 9, 2020",Bcieluch,,,9 miles,859 ft
5342,,"2020-10-9 8:14 pmOct 9, 2020",Bmack003,,,5 miles,582 ft
5343,,"2020-10-9 6:01 pmOct 9, 2020",Flatlanderic,,AM,4 miles,281 ft
5344,,"2020-10-9 5:25 pmOct 9, 2020",jutilak,,,9 miles,"1,027 ft"
5345,,"2020-10-9 2:34 pmOct 9, 2020",nedbachanko,,,16 miles,"1,795 ft"
5346,,"2020-10-8 10:27 pmOct 8, 2020",Meier,,AM,2 miles,143 ft
5347,,"2020-10-8 10:19 pmOct 8, 2020",Miahbike,,,8 miles,685 ft
5348,,"2020-10-8 10:18 pmOct 8, 2020",ScottEpic,,,8 miles,930 ft
5349,,"2020-10-8 10:14 pmOct 8, 2020",ThePhenom170,,,10 miles,860 ft
5350,,"2020-10-8 9:54 pmOct 8, 2020",Bmack003,,,9 miles,927 ft
5351,,"2020-10-8 8:45 pmOct 8, 2020",Meier,,AM,6 miles,662 ft
5352,,"2020-10-8 4:20 pmOct 8, 2020",jonathangamlin,,,30 miles,"1,011 ft"
5353,,"2020-10-8 2:43 pmOct 8, 2020",MarynGK,,,18 miles,"1,208 ft"
5354,,"2020-10-8 1:54 pmOct 8, 2020",Anexplosifloris,,,8 miles,889 ft
5355,,"2020-10-8 12:44 pmOct 8, 2020",848687,,,5 miles,636 ft
5356,,"2020-10-8 12:39 pmOct 8, 2020",Jeder,,,7 miles,832 ft
5357,,"2020-10-8 12:05 pmOct 8, 2020",enorcrove,,,7 miles,504 ft
5358,,"2020-10-8 1:12 amOct 8, 2020",Lhillgamer,,,7 miles,723 ft
5359,,"2020-10-7 11:10 pmOct 7, 2020",Abbusack,,,12 miles,"1,306 ft"
5360,,"2020-10-7 11:06 pmOct 7, 2020",ChadVelta,,,4 miles,245 ft
5361,,"2020-10-7 11:04 pmOct 7, 2020",Cranky22,,,10 miles,997 ft
5362,,"2020-10-7 10:55 pmOct 7, 2020",MTBJoyRider,,,7 miles,762 ft
5363,,"2020-10-7 10:50 pmOct 7, 2020",Senatorp,,,46 miles,"1,362 ft"
5364,,"2020-10-7 10:33 pmOct 7, 2020",cjammiller,,,11 miles,"1,260 ft"
5365,,"2020-10-7 10:03 pmOct 7, 2020",scottfolland,,,7 miles,780 ft
5366,,"2020-10-7 9:56 pmOct 7, 2020",valrkey,,,3 miles,265 ft
5367,,"2020-10-7 9:43 pmOct 7, 2020",86Apex,,RD,23 miles,"2,037 ft"
5368,,"2020-10-7 9:37 pmOct 7, 2020",Bmack003,,,6 miles,657 ft
5369,,"2020-10-7 8:41 pmOct 7, 2020",samvenable,,,7 miles,622 ft
5370,,"2020-10-7 6:54 pmOct 7, 2020",offcamber650b,,,8 miles,560 ft
5371,,"2020-10-7 6:38 pmOct 7, 2020",kevin06vino,,RD,14 miles,"1,298 ft"
5372,,"2020-10-7 4:47 pmOct 7, 2020",Flatlanderic,,AM,4 miles,410 ft
5373,,"2020-10-7 4:14 pmOct 7, 2020",jonathangamlin,,,10 miles,788 ft
5374,,"2020-10-7 2:12 pmOct 7, 2020",Metzger4,,AM,11 miles,"1,140 ft"
5375,,"2020-10-7 12:05 pmOct 7, 2020",ctopherb,,,9 miles,854 ft
5376,,"2020-10-7 12:33 amOct 7, 2020",KendallWelch,,AM,10 miles,853 ft
5377,,"2020-10-6 10:37 pmOct 6, 2020",ErikMoe01,,,7 miles,626 ft
5378,,"2020-10-6 10:35 pmOct 6, 2020",BrandonColucci,,,7 miles,760 ft
5379,,"2020-10-6 10:34 pmOct 6, 2020",tuckershreds,,,12 miles,"1,124 ft"
5380,,"2020-10-6 10:16 pmOct 6, 2020",Bcieluch,,,9 miles,955 ft
5381,,"2020-10-6 10:16 pmOct 6, 2020",Rnicholas,,,6 miles,604 ft
5382,,"2020-10-6 10:15 pmOct 6, 2020",Cgitter,,,9 miles,894 ft
5383,,"2020-10-6 10:14 pmOct 6, 2020",Hudsora,,,9 miles,840 ft
5384,,"2020-10-6 10:07 pmOct 6, 2020",randomlad,,,12 miles,"1,204 ft"
5385,,"2020-10-6 9:59 pmOct 6, 2020",ande3246,,,13 miles,"1,266 ft"
5386,,"2020-10-6 9:48 pmOct 6, 2020",reedosell,,,7 miles,764 ft
5387,,"2020-10-6 9:38 pmOct 6, 2020",mwestlake,,,5 miles,642 ft
5388,,"2020-10-6 8:52 pmOct 6, 2020",ThePhenom170,,,9 miles,766 ft
5389,,"2020-10-6 8:52 pmOct 6, 2020",BikerTyGuy,,AM,7 miles,728 ft
5390,,"2020-10-6 8:04 pmOct 6, 2020",Bkuen14,,,6 miles,367 ft
5391,,"2020-10-6 7:21 pmOct 6, 2020",eleilers,,,6 miles,633 ft
5392,,"2020-10-6 6:20 pmOct 6, 2020",DoctorEndo,,,1 mile,148 ft
5393,,"2020-10-6 5:29 pmOct 6, 2020",MankatoFreerider,,,10 miles,"1,102 ft"
5394,,"2020-10-6 5:28 pmOct 6, 2020",DoctorEndo,,,5 miles,506 ft
5395,,"2020-10-6 5:01 pmOct 6, 2020",NKGriffith,,,7 miles,553 ft
5396,,"2020-10-6 3:52 pmOct 6, 2020",jutilak,,,10 miles,"1,012 ft"
5397,,"2020-10-6 3:27 pmOct 6, 2020",ChadVelta,,,7 miles,664 ft
5398,,"2020-10-6 3:20 pmOct 6, 2020",MTBJoyRider,,,8 miles,811 ft
5399,,"2020-10-6 1:43 pmOct 6, 2020",Flatlanderic,,AM,5 miles,438 ft
5400,,"2020-10-6 11:53 amOct 6, 2020",enorcrove,,,7 miles,488 ft
5401,,"2020-10-5 11:12 pmOct 5, 2020",mukkinaround,,AM,9 miles,956 ft
5402,,"2020-10-5 9:31 pmOct 5, 2020",MankatoFreerider,,,5 miles,494 ft
5403,,"2020-10-5 9:23 pmOct 5, 2020",tdrayton014,,XC,6 miles,611 ft
5404,,"2020-10-5 6:55 pmOct 5, 2020",Bmack003,,,6 miles,567 ft
5405,,"2020-10-5 6:51 pmOct 5, 2020",offcamber650b,,,4 miles,266 ft
5406,,"2020-10-5 5:44 pmOct 5, 2020",Eadams2,,AM,12 miles,867 ft
5407,,"2020-10-5 12:56 pmOct 5, 2020",848687,,,5 miles,535 ft
5408,,"2020-10-4 8:54 pmOct 4, 2020",Krblaser,,AM,5 miles,447 ft
5409,,"2020-10-4 8:52 pmOct 4, 2020",mehull,,,1 mile,140 ft
5410,,"2020-10-4 8:11 pmOct 4, 2020",XCDan109 RAMBO,,XC,6 miles,571 ft
5411,,"2020-10-4 7:29 pmOct 4, 2020",Alisagrover99,,,5 miles,517 ft
5412,,"2020-10-4 7:03 pmOct 4, 2020",kevin06vino,,AM,12 miles,"1,264 ft"
5413,,"2020-10-4 6:46 pmOct 4, 2020",Bcieluch,,,9 miles,872 ft
5414,,"2020-10-4 5:25 pmOct 4, 2020",jcrrr13,,,6 miles,608 ft
5415,,"2020-10-4 4:34 pmOct 4, 2020",jutilak,,,9 miles,870 ft
5416,,"2020-10-4 4:19 pmOct 4, 2020",Wildfield,,,10 miles,"1,187 ft"
5417,,"2020-10-4 2:42 pmOct 4, 2020",salbares,,AM,8 miles,539 ft
5418,,"2020-10-4 2:35 pmOct 4, 2020",SandbarMTB,,,6 miles,637 ft
5419,,"2020-10-4 1:01 pmOct 4, 2020",848687,,,7 miles,756 ft
5420,,"2020-10-4 12:53 pmOct 4, 2020",trihard77,,,6 miles,553 ft
5421,,"2020-10-3 9:44 pmOct 3, 2020",ande3246,,,6 miles,676 ft
5422,,"2020-10-3 9:17 pmOct 3, 2020",pfickle19,,,10 miles,"1,193 ft"
5423,,"2020-10-3 9:08 pmOct 3, 2020",LandonSchuess,,,6 miles,663 ft
5424,,"2020-10-3 8:41 pmOct 3, 2020",mwestlake,,,5 miles,709 ft
5425,,"2020-10-3 8:04 pmOct 3, 2020",mukkinaround,,AM,10 miles,"1,068 ft"
5426,,"2020-10-3 8:47 pmOct 3, 2020",Lovergirls-Precinct,,AM,9 miles,780 ft
5427,,"2020-10-3 6:34 pmOct 3, 2020",Senatorp,,,10 miles,879 ft
5428,,"2020-10-3 5:49 pmOct 3, 2020",Flatlanderic,,AM,4 miles,332 ft
5429,,"2020-10-3 5:36 pmOct 3, 2020",Jonathanmorris,,,6 miles,690 ft
5430,,"2020-10-3 5:20 pmOct 3, 2020",DanLUbws7,,,8 miles,798 ft
5431,,"2020-10-3 2:10 pmOct 3, 2020",3rdGeer,,AM,4 miles,318 ft
5432,,"2020-10-3 1:05 pmOct 3, 2020",848687,,,6 miles,600 ft
5433,,"2020-10-3 12:24 pmOct 3, 2020",jonathangamlin,,,11 miles,811 ft
5434,,"2020-10-2 11:36 pmOct 2, 2020",Fullsender416,,,9 miles,657 ft
5435,,"2020-10-2 10:09 pmOct 2, 2020",Bcieluch,,,9 miles,961 ft
5436,,"2020-10-2 9:27 pmOct 2, 2020",Stumpjumper5010,,,13 miles,"1,276 ft"
5437,,"2020-10-2 8:51 pmOct 2, 2020",Bmack003,,,5 miles,609 ft
5438,,"2020-10-2 7:39 pmOct 2, 2020",TFish20,,,9 miles,926 ft
5439,,"2020-10-2 7:12 pmOct 2, 2020",MTBshreddr,,,6 miles,635 ft
5440,,"2020-10-2 7:07 pmOct 2, 2020",Bkuen14,,,8 miles,510 ft
5441,,"2020-10-2 11:35 amOct 2, 2020",enorcrove,,,7 miles,491 ft
5442,,"2020-10-2 1:02 amOct 2, 2020",KendallWelch,,AM,8 miles,619 ft
5443,,"2020-10-1 10:41 pmOct 1, 2020",Hudsora,,,9 miles,791 ft
5444,,"2020-10-1 10:40 pmOct 1, 2020",ErikMoe01,,,7 miles,632 ft
5445,,"2020-10-1 10:23 pmOct 1, 2020",Senatorp,,,7 miles,758 ft
5446,,"2020-10-1 10:15 pmOct 1, 2020",Rnicholas,,,8 miles,987 ft
5447,,"2020-10-1 10:05 pmOct 1, 2020",tuckershreds,,,9 miles,918 ft
5448,,"2020-10-1 3:41 pmOct 1, 2020",scottfolland,,,5 miles,518 ft
5449,,"2020-9-30 11:16 pmSep 30, 2020",mukkinaround,,AM,2 miles,111 ft
5450,,"2020-9-30 10:49 pmSep 30, 2020",Senatorp,,,43 miles,945 ft
5451,,"2020-9-30 10:14 pmSep 30, 2020",jonmc7583,,AM,6 miles,573 ft
5452,,"2020-9-30 9:51 pmSep 30, 2020",JordoDoesIt,,,9 miles,881 ft
5453,,"2020-9-30 9:24 pmSep 30, 2020",tdrayton014,,XC,6 miles,663 ft
5454,,"2020-9-30 8:53 pmSep 30, 2020",Iamgroot27,,,8 miles,636 ft
5455,,"2020-9-30 8:12 pmSep 30, 2020",XploringDave,,,7 miles,765 ft
5456,,"2020-9-30 5:02 pmSep 30, 2020",Sevo28,,,9 miles,901 ft
