,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
2411,,"2020-8-26 6:18 pmAug 26, 2020",Epcahanes,,,11 miles,639 ft
2412,,"2020-8-26 2:47 pmAug 26, 2020",ThePhenom170,,,10 miles,792 ft
2413,,"2020-8-26 2:09 pmAug 26, 2020",Welcome124,,,15 miles,"1,406 ft"
2414,,"2020-8-26 12:12 pmAug 26, 2020",hisroyalmcatee,,Trials,5 miles,288 ft
2415,,"2020-8-26 11:53 amAug 26, 2020",richardquay,,AM,9 miles,514 ft
2416,,"2020-8-26 12:22 amAug 26, 2020",86Apex,,RD,16 miles,"1,128 ft"
2417,,"2020-8-25 11:44 pmAug 25, 2020",katbud,,AM,3 miles,175 ft
2418,,"2020-8-25 10:49 pmAug 25, 2020",Charvey3,,,9 miles,753 ft
2419,,"2020-8-25 8:22 pmAug 25, 2020",mcgroskreutz,,XC,31 miles,"1,007 ft"
2420,,"2020-8-25 7:20 pmAug 25, 2020",tbay92,,,9 miles,697 ft
2421,,"2020-8-25 4:02 pmAug 25, 2020",TLingle04,,,9 miles,388 ft
2422,,"2020-8-25 3:44 pmAug 25, 2020",hisroyalmcatee,,Trials,10 miles,606 ft
2423,,"2020-8-25 11:43 amAug 25, 2020",richardquay,,AM,9 miles,523 ft
2424,,"2020-8-24 11:24 pmAug 24, 2020",Tealy33,,,8 miles,730 ft
2425,,"2020-8-24 9:13 pmAug 24, 2020",Lenin23,,,10 miles,812 ft
2426,,"2020-8-24 8:31 pmAug 24, 2020",cjammiller,,,9 miles,815 ft
2427,,"2020-8-24 9:06 pmAug 24, 2020",njs50,,XC,24 miles,823 ft
2428,,"2020-8-23 8:50 pmAug 23, 2020",ande3246,,,11 miles,893 ft
2429,,"2020-8-23 7:52 pmAug 23, 2020",mukkinaround,,,10 miles,805 ft
2430,,"2020-8-23 6:26 pmAug 23, 2020",ekrubm,,,9 miles,766 ft
2431,,"2020-8-23 5:13 pmAug 23, 2020",Epcahanes,,,8 miles,267 ft
2432,,"2020-8-23 1:18 pmAug 23, 2020",Cretinous,,,9 miles,548 ft
2433,,"2020-8-23 12:06 pmAug 23, 2020",Maxwellbn,,,15 miles,"1,163 ft"
2434,,"2020-8-23 12:25 amAug 23, 2020",jasonpfranklin,,,9 miles,791 ft
2435,,"2020-8-22 11:28 pmAug 22, 2020",alfo-torres,,,14 miles,"1,061 ft"
2436,,"2020-8-22 9:39 pmAug 22, 2020",Keilefson,,XC,9 miles,542 ft
2437,,"2020-8-21 1:10 pmAug 21, 2020",svenjaminn,,AM,10 miles,804 ft
2438,,"2020-8-21 12:03 pmAug 21, 2020",Cdubbaya,,AM,11 miles,873 ft
2439,,"2020-8-21 11:52 amAug 21, 2020",richardquay,,AM,9 miles,631 ft
2440,,"2020-8-20 11:25 pmAug 20, 2020",DanielfromMN,,,10 miles,888 ft
2441,,"2020-8-20 10:29 pmAug 20, 2020",Abbusack,,,20 miles,"1,643 ft"
2442,,"2020-8-20 9:43 pmAug 20, 2020",Eadams2,,AM,21 miles,"1,308 ft"
2443,,"2020-8-20 11:57 amAug 20, 2020",richardquay,,AM,9 miles,491 ft
2444,,"2020-8-19 11:29 pmAug 19, 2020",Cranky22,,,10 miles,954 ft
2445,,"2020-8-19 11:29 pmAug 19, 2020",ChadVelta,,,9 miles,775 ft
2446,,"2020-8-19 11:17 pmAug 19, 2020",MTBJoyRider,,,10 miles,839 ft
2447,,"2020-8-19 10:52 pmAug 19, 2020",nicknahnnoogin,,,9 miles,486 ft
2448,,"2020-8-19 10:07 pmAug 19, 2020",86Apex,,RD,16 miles,"1,108 ft"
2449,,"2020-8-19 9:56 pmAug 19, 2020",Jendou1975,,,10 miles,585 ft
2450,,"2020-8-19 9:19 pmAug 19, 2020",Lostinolaf,,,22 miles,"1,726 ft"
2451,,"2020-8-19 8:50 pmAug 19, 2020",tbay92,,,16 miles,"1,335 ft"
2452,,"2020-8-19 6:39 pmAug 19, 2020",Welcome124,,,15 miles,"1,287 ft"
2453,,"2020-8-19 12:34 pmAug 19, 2020",MJRyan99,,AM,10 miles,910 ft
2454,,"2020-8-18 11:21 pmAug 18, 2020",KendallWelch,,AM,11 miles,774 ft
2455,,"2020-8-18 11:12 pmAug 18, 2020",Kbennie2005,,,10 miles,582 ft
2456,,"2020-8-18 11:12 pmAug 18, 2020",EEaston,,,11 miles,578 ft
2457,,"2020-8-18 9:40 pmAug 18, 2020",ThePhenom170,,,10 miles,797 ft
2458,,"2020-8-18 9:05 pmAug 18, 2020",Bkuen14,,,9 miles,428 ft
2459,,"2020-8-18 5:02 pmAug 18, 2020",SofJay,,,9 miles,864 ft
2460,,"2020-8-18 3:11 pmAug 18, 2020",nedbachanko,,,9 miles,780 ft
2461,,"2020-8-18 12:52 amAug 18, 2020",Squirrelfriend,,AM,9 miles,726 ft
2462,,"2020-8-17 11:49 pmAug 17, 2020",vitaliykondratyuk,,,10 miles,777 ft
2463,,"2020-8-17 10:17 pmAug 17, 2020",Senatorp,,,8 miles,751 ft
2464,,"2020-8-17 8:54 pmAug 17, 2020",eschind,,XC,28 miles,"2,433 ft"
2465,,"2020-8-17 8:50 pmAug 17, 2020",Bkuen14,,,9 miles,445 ft
2466,,"2020-8-17 8:34 pmAug 17, 2020",mcgroskreutz,,XC,9 miles,394 ft
2467,,"2020-8-17 7:36 pmAug 17, 2020",2507rkt3,,AM,9 miles,820 ft
2468,,"2020-8-17 4:43 pmAug 17, 2020",Tjwestman,,,11 miles,890 ft
2469,,"2020-8-17 4:07 pmAug 17, 2020",hisroyalmcatee,,Trials,12 miles,841 ft
2470,,"2020-8-17 2:18 pmAug 17, 2020",Benbunge,,,9 miles,739 ft
2471,,"2020-8-16 11:16 pmAug 16, 2020",Cman36,,,29 miles,"1,645 ft"
2472,,"2020-8-16 9:25 pmAug 16, 2020",ThePhenom170,,,10 miles,742 ft
2473,,"2020-8-16 9:09 pmAug 16, 2020",nicknahnnoogin,,,10 miles,651 ft
2474,,"2020-8-16 8:15 pmAug 16, 2020",WY2csn,,,9 miles,925 ft
2475,,"2020-8-16 8:08 pmAug 16, 2020",Kernaltroutman,,,10 miles,563 ft
2476,,"2020-8-16 8:02 pmAug 16, 2020",Bkuen14,,,10 miles,457 ft
2477,,"2020-8-16 5:26 pmAug 16, 2020",Jendou1975,,,10 miles,599 ft
2478,,"2020-8-16 4:20 pmAug 16, 2020",Jendou1975,,,10 miles,602 ft
2479,,"2020-8-16 2:56 pmAug 16, 2020",Alexvcheatham,,,9 miles,725 ft
2480,,"2020-8-16 1:56 pmAug 16, 2020",Kbennie2005,,,7 miles,457 ft
2481,,"2020-8-16 12:16 amAug 16, 2020",Hudsora,,,11 miles,874 ft
2482,,"2020-8-15 11:59 pmAug 15, 2020",richardquay,,AM,5 miles,350 ft
2483,,"2020-8-15 10:54 pmAug 15, 2020",alfo-torres,,,9 miles,886 ft
2484,,"2020-8-15 10:53 pmAug 15, 2020",creed27,,,21 miles,"1,949 ft"
2485,,"2020-8-15 10:33 pmAug 15, 2020",mukkinaround,,AM,19 miles,"1,703 ft"
2486,,"2020-8-15 9:49 pmAug 15, 2020",Gustavo0434,,,9 miles,800 ft
2487,,"2020-8-15 8:13 pmAug 15, 2020",katbud,,AM,11 miles,366 ft
2488,,"2020-8-14 6:44 pmAug 14, 2020",clars100,,,10 miles,872 ft
2489,,"2020-8-14 6:28 pmAug 14, 2020",damonchrun,,,12 miles,969 ft
2490,,"2020-8-14 5:46 pmAug 14, 2020",nicknahnnoogin,,,10 miles,550 ft
2491,,"2020-8-14 1:40 pmAug 14, 2020",cjammiller,,,20 miles,"1,718 ft"
2492,,"2020-8-14 1:29 pmAug 14, 2020",86Apex,,RD,17 miles,"1,103 ft"
2493,,"2020-8-14 12:33 pmAug 14, 2020",Keilefson,,XC,8 miles,536 ft
2494,,"2020-8-14 12:16 pmAug 14, 2020",MTBshreddr,,,3 miles,156 ft
2495,,"2020-8-14 12:01 pmAug 14, 2020",848687,,,10 miles,828 ft
2496,,"2020-8-14 11:50 amAug 14, 2020",richardquay,,AM,9 miles,534 ft
2497,,"2020-8-14 11:30 amAug 14, 2020",Bkuen14,,,9 miles,428 ft
2498,,"2020-8-14 11:08 amAug 14, 2020",waffleswaffles,,,10 miles,878 ft
2499,,"2020-8-14 1:28 amAug 14, 2020",niemeyerm,,,10 miles,803 ft
2500,,"2020-8-14 12:13 amAug 14, 2020",SwanyDelight,,AM,10 miles,785 ft
2501,,"2020-8-13 11:27 pmAug 13, 2020",Tealy33,,,2 miles,127 ft
2502,,"2020-8-13 11:26 pmAug 13, 2020",Racheljonae,,,6 miles,400 ft
2503,,"2020-8-13 11:23 pmAug 13, 2020",delacr0ix,,Gravel,4 miles,152 ft
2504,,"2020-8-13 11:07 pmAug 13, 2020",ElNegro,,,,
2505,,"2020-8-13 10:38 pmAug 13, 2020",ChadVelta,,,3 miles,58 ft
2506,,"2020-8-13 10:17 pmAug 13, 2020",Jendou1975,,,10 miles,654 ft
2507,,"2020-8-13 9:59 pmAug 13, 2020",Scottymtb17,,,15 miles,"1,222 ft"
2508,,"2020-8-13 9:48 pmAug 13, 2020",Cman36,,,16 miles,"1,293 ft"
2509,,"2020-8-13 9:45 pmAug 13, 2020",Rpm1087,,,11 miles,795 ft
2510,,"2020-8-13 9:43 pmAug 13, 2020",ScottEpic,,,10 miles,906 ft
2511,,"2020-8-12 12:22 pmAug 12, 2020",Epcahanes,,,10 miles,719 ft
2512,,"2020-8-12 11:43 amAug 12, 2020",richardquay,,AM,9 miles,547 ft
2513,,"2020-8-12 12:28 amAug 12, 2020",mcgroskreutz,,XC,9 miles,385 ft
2514,,"2020-8-11 11:52 pmAug 11, 2020",Cdubbaya,,AM,12 miles,966 ft
2515,,"2020-8-11 10:31 pmAug 11, 2020",Razdringus,,,9 miles,815 ft
2516,,"2020-8-11 10:24 pmAug 11, 2020",E30-4ME,,,5 miles,204 ft
2517,,"2020-8-11 9:45 pmAug 11, 2020",ThePhenom170,,,10 miles,865 ft
2518,,"2020-8-11 9:00 pmAug 11, 2020",Bkuen14,,,9 miles,457 ft
2519,,"2020-8-9 5:33 pmAug 9, 2020",youshine,,,9 miles,609 ft
2520,,"2020-8-9 4:53 pmAug 9, 2020",Epcahanes,,,11 miles,667 ft
2521,,"2020-8-9 4:13 pmAug 9, 2020",Epcahanes,,,2 miles,74 ft
2522,,"2020-8-8 6:48 pmAug 8, 2020",ThePhenom170,,,10 miles,799 ft
2523,,"2020-8-8 3:07 pmAug 8, 2020",Welcome124,,,6 miles,381 ft
2524,,"2020-8-8 2:34 pmAug 8, 2020",mukkinaround,,XC,9 miles,815 ft
2525,,"2020-8-8 2:15 pmAug 8, 2020",katbud,,AM,3 miles,89 ft
2526,,"2020-8-8 2:12 pmAug 8, 2020",hisroyalmcatee,,Trials,12 miles,854 ft
2527,,"2020-8-8 2:08 pmAug 8, 2020",paulwegner,,,13 miles,"1,205 ft"
2528,,"2020-8-8 12:08 pmAug 8, 2020",CrazyIvan21,,,9 miles,599 ft
2529,,"2020-8-7 11:24 pmAug 7, 2020",Abbusack,,,19 miles,"1,638 ft"
2530,,"2020-8-7 4:01 pmAug 7, 2020",hisroyalmcatee,,Trials,12 miles,898 ft
2531,,"2020-8-6 11:21 pmAug 6, 2020",delacr0ix,,Gravel,6 miles,261 ft
2532,,"2020-8-6 11:13 pmAug 6, 2020",DanielfromMN,,,9 miles,831 ft
2533,,"2020-8-6 11:03 pmAug 6, 2020",mtbtobymn,,AM,16 miles,931 ft
2534,,"2020-8-6 9:56 pmAug 6, 2020",mcgroskreutz,,XC,15 miles,698 ft
2535,,"2020-8-6 9:19 pmAug 6, 2020",vitaliykondratyuk,,,10 miles,799 ft
2536,,"2020-8-6 8:54 pmAug 6, 2020",nicknahnnoogin,,,10 miles,566 ft
2537,,"2020-8-6 8:31 pmAug 6, 2020",youshine,,,18 miles,"1,201 ft"
2538,,"2020-8-6 7:01 pmAug 6, 2020",Utahbiker17,,,1 mile,73 ft
2539,,"2020-8-6 6:14 pmAug 6, 2020",hisroyalmcatee,,Trials,5 miles,311 ft
2540,,"2020-8-6 2:16 pmAug 6, 2020",katbud,,AM,3 miles,65 ft
2541,,"2020-8-6 2:13 pmAug 6, 2020",katbud,,AM,,
2542,,"2020-8-6 12:16 pmAug 6, 2020",Epcahanes,,,10 miles,826 ft
2543,,"2020-8-6 11:39 amAug 6, 2020",enorcrove,,,9 miles,440 ft
2544,,"2020-8-5 11:46 pmAug 5, 2020",Stumpjumper5010,,,9 miles,808 ft
2545,,"2020-8-5 10:50 pmAug 5, 2020",vitaliykondratyuk,,,9 miles,805 ft
2546,,"2020-8-5 10:49 pmAug 5, 2020",Sjcleve,,,9 miles,696 ft
2547,,"2020-8-5 9:13 pmAug 5, 2020",mcgroskreutz,,XC,15 miles,756 ft
2548,,"2020-8-5 4:36 pmAug 5, 2020",hisroyalmcatee,,Trials,12 miles,918 ft
2549,,"2020-8-5 4:34 pmAug 5, 2020",Utahbiker17,,,9 miles,833 ft
2550,,"2020-8-5 3:32 pmAug 5, 2020",valrkey,,,12 miles,943 ft
2551,,"2020-8-5 11:47 amAug 5, 2020",richardquay,,AM,15 miles,898 ft
2552,,"2020-8-5 1:24 amAug 5, 2020",Fullsender416,,,11 miles,675 ft
2553,,"2020-8-5 1:16 amAug 5, 2020",niemeyerm,,,10 miles,844 ft
2554,,"2020-8-5 12:06 amAug 5, 2020",pbouffleur,,XC,10 miles,618 ft
2555,,"2020-8-4 11:41 pmAug 4, 2020",hisroyalmcatee,,Trials,4 miles,155 ft
2556,,"2020-8-4 11:10 pmAug 4, 2020",CrazyIvan21,,,8 miles,429 ft
2557,,"2020-8-4 10:22 pmAug 4, 2020",Savageshredder12,,,5 miles,296 ft
2558,,"2020-8-4 9:07 pmAug 4, 2020",MTBJoyRider,,,4 miles,238 ft
2559,,"2020-8-4 8:53 pmAug 4, 2020",Utahbiker17,,,6 miles,599 ft
2560,,"2020-8-4 4:52 pmAug 4, 2020",Teamdadbod,,,9 miles,749 ft
2561,,"2020-8-4 12:59 pmAug 4, 2020",848687,,,2 miles,77 ft
2562,,"2020-8-4 12:01 pmAug 4, 2020",848687,,,10 miles,836 ft
2563,,"2020-8-4 11:59 amAug 4, 2020",hisroyalmcatee,,Trials,13 miles,884 ft
2564,,"2020-8-3 11:14 pmAug 3, 2020",Bcieluch,,,10 miles,803 ft
2565,,"2020-8-3 10:00 pmAug 3, 2020",Dbowar,,AM,18 miles,"1,246 ft"
2566,,"2020-8-3 7:29 pmAug 3, 2020",clars100,,,6 miles,432 ft
2567,,"2020-8-3 5:00 pmAug 3, 2020",hisroyalmcatee,,Trials,12 miles,857 ft
2568,,"2020-8-3 1:50 pmAug 3, 2020",Epcahanes,,,5 miles,250 ft
2569,,"2020-8-2 11:53 pmAug 2, 2020",richardquay,,AM,9 miles,447 ft
2570,,"2020-8-2 10:56 pmAug 2, 2020",nicknahnnoogin,,,8 miles,403 ft
2571,,"2020-8-2 7:08 pmAug 2, 2020",SavageCyclist,,,3 miles,115 ft
2572,,"2020-8-2 5:46 pmAug 2, 2020",tonyallen,,Trials,10 miles,768 ft
2573,,"2020-8-2 4:01 pmAug 2, 2020",Drshea,,,9 miles,849 ft
2574,,"2020-8-2 3:30 pmAug 2, 2020",mdhimes,,,10 miles,952 ft
2575,,"2020-8-2 2:50 pmAug 2, 2020",Epcahanes,,,10 miles,784 ft
2576,,"2020-8-1 3:42 pmAug 1, 2020",Epcahanes,,,3 miles,145 ft
2577,,"2020-8-1 2:57 pmAug 1, 2020",mukkinaround,,XC,10 miles,888 ft
2578,,"2020-8-1 2:21 pmAug 1, 2020",mcgroskreutz,,XC,12 miles,633 ft
2579,,"2020-8-1 2:09 pmAug 1, 2020",paulwegner,,,13 miles,"1,054 ft"
2580,,"2020-8-1 12:59 pmAug 1, 2020",CrazyIvan21,,,9 miles,611 ft
2581,,"2020-7-31 10:49 pmJul 31, 2020",nicknahnnoogin,,,9 miles,535 ft
2582,,"2020-7-31 9:02 pmJul 31, 2020",minnesotashred,,,10 miles,685 ft
2583,,"2020-7-31 7:03 pmJul 31, 2020",E30-4ME,,,9 miles,638 ft
2584,,"2020-7-31 3:28 pmJul 31, 2020",photocastle,,XC,10 miles,795 ft
2585,,"2020-7-31 12:50 pmJul 31, 2020",cjb41191,,XC,,
2586,,"2020-7-31 12:43 amJul 31, 2020",Treeman12,,,9 miles,737 ft
2587,,"2020-7-30 11:39 pmJul 30, 2020",gopher42,,,6 miles,148 ft
2588,,"2020-7-30 11:28 pmJul 30, 2020",schwartz67,,,8 miles,612 ft
2589,,"2020-7-30 9:54 pmJul 30, 2020",nicknahnnoogin,,,11 miles,607 ft
2590,,"2020-7-30 9:51 pmJul 30, 2020",SavageCyclist,,,3 miles,123 ft
2591,,"2020-7-30 8:26 pmJul 30, 2020",Tjwestman,,,3 miles,121 ft
2592,,"2020-7-30 8:00 pmJul 30, 2020",Bkuen14,,,9 miles,373 ft
2593,,"2020-7-30 7:45 pmJul 30, 2020",Tjwestman,,,5 miles,241 ft
2594,,"2020-7-30 6:01 pmJul 30, 2020",Landonbres26,,,8 miles,714 ft
2595,,"2020-7-30 12:22 pmJul 30, 2020",Anexplosifloris,,,21 miles,"1,303 ft"
2596,,"2020-7-30 12:00 pmJul 30, 2020",hisroyalmcatee,,Trials,11 miles,876 ft
2597,,"2020-7-30 10:44 amJul 30, 2020",Nicke012,,,9 miles,568 ft
2598,,"2020-7-30 1:33 amJul 30, 2020",Fullsender416,,,11 miles,797 ft
2599,,"2020-7-29 11:11 pmJul 29, 2020",MandrewMade,,,11 miles,872 ft
2600,,"2020-7-29 10:53 pmJul 29, 2020",vitaliykondratyuk,,,9 miles,662 ft
2601,,"2020-7-29 9:27 pmJul 29, 2020",mcgroskreutz,,XC,20 miles,"1,073 ft"
2602,,"2020-7-29 4:20 pmJul 29, 2020",hisroyalmcatee,,Trials,14 miles,"1,013 ft"
2603,,"2020-7-29 2:55 pmJul 29, 2020",MJRyan99,,AM,8 miles,819 ft
2604,,"2020-7-29 12:24 pmJul 29, 2020",richardquay,,AM,8 miles,419 ft
2605,,"2020-7-28 11:11 pmJul 28, 2020",EEaston,,,14 miles,"1,181 ft"
2606,,"2020-7-28 10:30 pmJul 28, 2020",Stumpjumper5010,,,14 miles,"1,394 ft"
2607,,"2020-7-28 8:43 pmJul 28, 2020",nicknahnnoogin,,,20 miles,"1,221 ft"
2608,,"2020-7-28 2:58 pmJul 28, 2020",kanemc97,,,11 miles,"1,034 ft"
2609,,"2020-7-28 12:05 pmJul 28, 2020",Epcahanes,,,10 miles,701 ft
2610,,"2020-7-28 11:58 amJul 28, 2020",Cdubbaya,,AM,11 miles,832 ft
2611,,"2020-7-28 11:54 amJul 28, 2020",richardquay,,AM,3 miles,153 ft
2612,,"2020-7-27 11:35 pmJul 27, 2020",Tealy33,,,9 miles,779 ft
2613,,"2020-7-27 11:28 pmJul 27, 2020",Racer171,,,12 miles,988 ft
2614,,"2020-7-27 10:56 pmJul 27, 2020",richardquay,,AM,8 miles,545 ft
2615,,"2020-7-27 9:54 pmJul 27, 2020",Quinngarrod,,AM,8 miles,748 ft
2616,,"2020-7-27 9:24 pmJul 27, 2020",SavageCyclist,,,9 miles,756 ft
2617,,"2020-7-27 9:09 pmJul 27, 2020",mcgroskreutz,,XC,14 miles,684 ft
2618,,"2020-7-27 9:09 pmJul 27, 2020",nicknahnnoogin,,,9 miles,504 ft
2619,,"2020-7-27 8:47 pmJul 27, 2020",SavageCyclist,,,3 miles,121 ft
2620,,"2020-7-27 6:44 pmJul 27, 2020",clars100,,,9 miles,791 ft
2621,,"2020-7-27 4:29 pmJul 27, 2020",hisroyalmcatee,,Trials,10 miles,813 ft
2622,,"2020-7-25 7:51 pmJul 25, 2020",Seyore,,,9 miles,611 ft
2623,,"2020-7-25 5:31 pmJul 25, 2020",86Apex,,RD,22 miles,"1,029 ft"
2624,,"2020-7-25 5:03 pmJul 25, 2020",Charvey3,,,9 miles,761 ft
2625,,"2020-7-25 2:04 pmJul 25, 2020",Bikejunky1,,,9 miles,700 ft
2626,,"2020-7-25 1:49 pmJul 25, 2020",Schilw1,,,8 miles,677 ft
2627,,"2020-7-25 12:19 pmJul 25, 2020",hisroyalmcatee,,Trials,10 miles,829 ft
2628,,"2020-7-25 12:03 pmJul 25, 2020",mcgroskreutz,,XC,14 miles,662 ft
2629,,"2020-7-25 11:42 amJul 25, 2020",Jmbeck766,,,9 miles,765 ft
2630,,"2020-7-25 11:00 amJul 25, 2020",Steve-A-Marshall,,,68 miles,"5,923 ft"
2631,,"2020-7-24 8:36 pmJul 24, 2020",Iamgroot27,,,9 miles,723 ft
2632,,"2020-7-24 6:56 pmJul 24, 2020",Bkuen14,,,9 miles,394 ft
2633,,"2020-7-24 1:18 pmJul 24, 2020",DanielfromMN,,,9 miles,802 ft
2634,,"2020-7-24 11:54 amJul 24, 2020",richardquay,,AM,9 miles,472 ft
2635,,"2020-7-24 11:42 amJul 24, 2020",hisroyalmcatee,,Trials,12 miles,866 ft
2636,,"2020-7-23 11:56 pmJul 23, 2020",KendallWelch,,AM,9 miles,721 ft
2637,,"2020-7-23 11:46 pmJul 23, 2020",Shed22,,,3 miles,240 ft
2638,,"2020-7-23 11:06 pmJul 23, 2020",Sevo28,,,9 miles,776 ft
2639,,"2020-7-23 10:25 pmJul 23, 2020",Shed22,,,9 miles,816 ft
2640,,"2020-7-23 10:22 pmJul 23, 2020",Scottymtb17,,,11 miles,888 ft
2641,,"2020-7-23 9:52 pmJul 23, 2020",Cman36,,,16 miles,"1,534 ft"
2642,,"2020-7-23 7:53 pmJul 23, 2020",nicknahnnoogin,,,10 miles,639 ft
2643,,"2020-7-23 6:41 pmJul 23, 2020",hisroyalmcatee,,Trials,9 miles,531 ft
2644,,"2020-7-23 5:46 pmJul 23, 2020",Bkuen14,,,9 miles,341 ft
2645,,"2020-7-23 4:13 pmJul 23, 2020",Epcahanes,,,10 miles,664 ft
2646,,"2020-7-23 12:10 pmJul 23, 2020",nadawada,,AM,15 miles,"1,031 ft"
2647,,"2020-7-23 11:44 amJul 23, 2020",richardquay,,AM,4 miles,177 ft
2648,,"2020-7-22 10:08 pmJul 22, 2020",SavageCyclist,,,5 miles,177 ft
2649,,"2020-7-22 8:38 pmJul 22, 2020",mcgroskreutz,,XC,12 miles,658 ft
2650,,"2020-7-22 8:00 pmJul 22, 2020",Bkuen14,,,9 miles,416 ft
2651,,"2020-7-22 6:43 pmJul 22, 2020",JayDon2019,,,9 miles,769 ft
2652,,"2020-7-22 6:08 pmJul 22, 2020",nicknahnnoogin,,,15 miles,"1,149 ft"
2653,,"2020-7-22 2:35 pmJul 22, 2020",Bryanschachtele,,,9 miles,791 ft
2654,,"2020-7-22 11:25 amJul 22, 2020",848687,,,14 miles,"1,319 ft"
2655,,"2020-7-22 1:26 amJul 22, 2020",niemeyerm,,,10 miles,721 ft
2656,,"2020-7-22 12:57 amJul 22, 2020",BigNorske,,,21 miles,199 ft
2657,,"2020-7-21 9:50 pmJul 21, 2020",nicknahnnoogin,,,10 miles,643 ft
2658,,"2020-7-21 11:41 amJul 21, 2020",richardquay,,Fat,4 miles,200 ft
2659,,"2020-7-21 11:19 amJul 21, 2020",Epcahanes,,,10 miles,629 ft
2660,,"2020-7-21 12:02 amJul 21, 2020",CrazyIvan21,,,,
2661,,"2020-7-20 11:45 pmJul 20, 2020",mukkinaround,,AM,9 miles,659 ft
2662,,"2020-7-20 11:41 pmJul 20, 2020",Tealy33,,,"3,747 ft",34 ft
2663,,"2020-7-20 10:17 pmJul 20, 2020",SavageCyclist,,,3 miles,119 ft
2664,,"2020-7-20 9:47 pmJul 20, 2020",nicknahnnoogin,,,8 miles,436 ft
2665,,"2020-7-20 8:36 pmJul 20, 2020",Teamdadbod,,,9 miles,564 ft
2666,,"2020-7-20 5:08 pmJul 20, 2020",ChadVelta,,,10 miles,795 ft
2667,,"2020-7-20 4:43 pmJul 20, 2020",hisroyalmcatee,,Trials,5 miles,312 ft
2668,,"2020-7-19 11:45 pmJul 19, 2020",CrazyIvan21,,,9 miles,546 ft
2669,,"2020-7-19 7:51 pmJul 19, 2020",randomlad,,,9 miles,754 ft
2670,,"2020-7-19 7:46 pmJul 19, 2020",jasfoto,,AM,8 miles,379 ft
2671,,"2020-7-19 7:39 pmJul 19, 2020",Bcieluch,,,15 miles,"1,353 ft"
2672,,"2020-7-19 7:31 pmJul 19, 2020",RocketRayLCR,,,9 miles,680 ft
2673,,"2020-7-19 7:11 pmJul 19, 2020",Moiyster,,,10 miles,784 ft
2674,,"2020-7-19 7:03 pmJul 19, 2020",Jendou1975,,,10 miles,602 ft
2675,,"2020-7-19 7:01 pmJul 19, 2020",SavageCyclist,,,10 miles,751 ft
2676,,"2020-7-19 6:00 pmJul 19, 2020",biketango,,,14 miles,"1,325 ft"
2677,,"2020-7-19 5:31 pmJul 19, 2020",SavageCyclist,,,3 miles,127 ft
2678,,"2020-7-19 5:11 pmJul 19, 2020",pc-two7,,AM,8 miles,778 ft
2679,,"2020-7-19 2:13 pmJul 19, 2020",Evan-Zaremba,,,10 miles,423 ft
2680,,"2020-7-19 2:11 pmJul 19, 2020",mtbtobymn,,AM,10 miles,555 ft
2681,,"2020-7-19 1:41 pmJul 19, 2020",95fire,,,9 miles,355 ft
2682,,"2020-7-19 1:39 pmJul 19, 2020",Davemtbfanatic,,,21 miles,"1,576 ft"
2683,,"2020-7-19 12:59 pmJul 19, 2020",mtbtobymn,,AM,10 miles,505 ft
2684,,"2020-7-19 12:28 pmJul 19, 2020",mtbtobymn,,AM,4 miles,135 ft
2685,,"2020-7-19 12:18 pmJul 19, 2020",Welcome124,,,14 miles,"1,229 ft"
2686,,"2020-7-19 12:02 pmJul 19, 2020",Evan-Zaremba,,,12 miles,532 ft
2687,,"2020-7-18 11:34 pmJul 18, 2020",alfo-torres,,,10 miles,858 ft
2688,,"2020-7-18 10:33 pmJul 18, 2020",iamthewurst,,,9 miles,870 ft
2689,,"2020-7-18 9:26 pmJul 18, 2020",Shagen7,,,9 miles,736 ft
2690,,"2020-7-18 2:50 pmJul 18, 2020",EEaston,,,15 miles,948 ft
2691,,"2020-7-17 10:39 pmJul 17, 2020",unobti,,,9 miles,689 ft
2692,,"2020-7-17 10:09 pmJul 17, 2020",Eadams2,,AM,20 miles,"1,238 ft"
2693,,"2020-7-17 9:35 pmJul 17, 2020",JWB475,,,9 miles,692 ft
2694,,"2020-7-17 9:04 pmJul 17, 2020",Rideguyrandy,,,9 miles,392 ft
2695,,"2020-7-17 8:33 pmJul 17, 2020",Jendou1975,,XC,9 miles,570 ft
2696,,"2020-7-17 8:19 pmJul 17, 2020",nicknahnnoogin,,,10 miles,652 ft
2697,,"2020-7-17 7:04 pmJul 17, 2020",Lostinolaf,,,15 miles,"1,335 ft"
2698,,"2020-7-17 5:03 pmJul 17, 2020",Bkuen14,,,9 miles,400 ft
2699,,"2020-7-17 3:49 pmJul 17, 2020",Jronnei81,,,10 miles,767 ft
2700,,"2020-7-17 1:32 pmJul 17, 2020",martini-ss CROCT,,,25 miles,"2,207 ft"
2701,,"2020-7-17 11:56 amJul 17, 2020",richardquay,,AM,8 miles,526 ft
2702,,"2020-7-16 11:05 pmJul 16, 2020",delacr0ix,,Gravel,11 miles,867 ft
2703,,"2020-7-16 10:05 pmJul 16, 2020",Bkuen14,,,9 miles,432 ft
2704,,"2020-7-16 10:00 pmJul 16, 2020",Scottymtb17,,,16 miles,"1,244 ft"
2705,,"2020-7-16 9:48 pmJul 16, 2020",Cman36,,,20 miles,"1,752 ft"
2706,,"2020-7-16 9:46 pmJul 16, 2020",Rpm1087,,,11 miles,687 ft
