,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
9096,,"2020-2-6 11:56 pmFeb 6, 2020",alfotsch,,,7 miles,227 ft
9097,,"2020-2-6 11:43 pmFeb 6, 2020",bpsmpls,,,4 miles,385 ft
9098,,"2020-2-6 11:00 pmFeb 6, 2020",Cretinous,,,3 miles,209 ft
9099,,"2020-2-6 4:55 pmFeb 6, 2020 s",katbud,,Fat,4 miles,117 ft
9100,,"2020-2-6 1:11 pmFeb 6, 2020",chuckMPLS,,,5 miles,140 ft
9101,,"2020-2-6 12:42 pmFeb 6, 2020",Douglasawh,,Fat,5 miles,371 ft
9102,,"2020-2-6 12:30 amFeb 6, 2020",Welcome124,,,7 miles,739 ft
9103,,"2020-2-5 11:45 pmFeb 5, 2020 s",alfotsch,,,9 miles,78 ft
9104,,"2020-2-5 11:05 pmFeb 5, 2020",peternoren,,,6 miles,425 ft
9105,,"2020-2-5 9:16 pmFeb 5, 2020 s",clintatonic,,AM,6 miles,391 ft
9106,,"2020-2-5 1:08 pmFeb 5, 2020",Douglasawh,,Fat,5 miles,399 ft
9107,,"2020-2-5 1:05 pmFeb 5, 2020 s",alfotsch,,,10 miles,497 ft
9108,,"2020-2-5 1:00 pmFeb 5, 2020",chuckMPLS,,,5 miles,
9109,,"2020-2-4 11:26 pmFeb 4, 2020",alfotsch,,,7 miles,
9110,,"2020-2-4 8:07 pmFeb 4, 2020 s",kerns-wj,,,24 miles,903 ft
9111,,"2020-2-4 1:09 pmFeb 4, 2020",chuckMPLS,,,5 miles,144 ft
9112,,"2020-2-4 12:53 pmFeb 4, 2020",Douglasawh,,Fat,4 miles,314 ft
9113,,"2020-2-3 1:45 pmFeb 3, 2020",Douglasawh,,Fat,6 miles,447 ft
9114,,"2020-2-3 1:06 pmFeb 3, 2020",chuckMPLS,,,5 miles,
9115,,"2020-2-2 8:38 pmFeb 2, 2020",randomlad,,,7 miles,271 ft
9116,,"2020-2-2 8:27 pmFeb 2, 2020",iceninejim,,,9 miles,164 ft
9117,,"2020-2-2 8:27 pmFeb 2, 2020",iceninejim,,,9 miles,156 ft
9118,,"2020-2-2 8:26 pmFeb 2, 2020",Jcambridge38,,,4 miles,109 ft
9119,,"2020-2-2 8:04 pmFeb 2, 2020",kerns-wj,,,3 miles,156 ft
9120,,"2020-2-2 7:21 pmFeb 2, 2020",Steve-A-Marshall,,,2 miles,94 ft
9121,,"2020-2-2 7:21 pmFeb 2, 2020",kerns-wj,,,2 miles,103 ft
9122,,"2020-2-2 5:15 pmFeb 2, 2020",Jcambridge38,,,22 miles,966 ft
9123,,"2020-2-2 5:14 pmFeb 2, 2020",Welcome124,,,21 miles,"1,062 ft"
9124,,"2020-2-2 5:14 pmFeb 2, 2020",kerns-wj,,,21 miles,"1,072 ft"
9125,,"2020-2-2 5:14 pmFeb 2, 2020",randomlad,,,21 miles,"1,342 ft"
9126,,"2020-2-2 5:14 pmFeb 2, 2020",Steve-A-Marshall,,,21 miles,696 ft
9127,,"2020-2-2 4:23 pmFeb 2, 2020",Jcambridge38,,,2 miles,
9128,,"2020-2-2 4:14 pmFeb 2, 2020",Jcambridge38,,,"1,857 ft",9 ft
9129,,"2020-2-2 3:56 pmFeb 2, 2020",Steve-A-Marshall,,,6 miles,22 ft
9130,,"2020-2-1 2:46 pmFeb 1, 2020 s",jasfoto,,Fat,6 miles,295 ft
9131,,"2020-2-1 12:09 amFeb 1, 2020 s",nadawada,,AM,6 miles,428 ft
9132,,"2020-2-1 1:04 amFeb 1, 2020",Steve-A-Marshall,,,2 miles,104 ft
9133,,"2020-2-1 1:02 amFeb 1, 2020",randomlad,,,1 mile,109 ft
9134,,"2020-2-1 12:38 amFeb 1, 2020",Steve-A-Marshall,,,2 miles,115 ft
9135,,"2020-2-1 12:37 amFeb 1, 2020",randomlad,,,1 mile,103 ft
9136,,"2020-2-1 12:04 amFeb 1, 2020",Steve-A-Marshall,,,1 mile,102 ft
9137,,"2020-2-1 12:03 amFeb 1, 2020",randomlad,,,1 mile,102 ft
9138,,"2020-1-31 11:04 pmJan 31, 2020",Steve-A-Marshall,,,3 miles,222 ft
9139,,"2020-1-31 12:16 amJan 31, 2020",ethan-mtb,,,11 miles,665 ft
9140,,"2020-1-30 11:20 pmJan 30, 2020 s",alfotsch,,,9 miles,560 ft
9141,,"2020-1-30 6:13 pmJan 30, 2020",Davemtbfanatic,,,6 miles,16 ft
9142,,"2020-1-30 6:08 pmJan 30, 2020",Davemtbfanatic,,,,
9143,,"2020-1-29 11:10 pmJan 29, 2020",alfotsch,,,7 miles,241 ft
9144,,"2020-1-29 3:09 pmJan 29, 2020",Sponh001,,,5 miles,26 ft
9145,,"2020-1-28 11:33 pmJan 28, 2020 s",Davemtbfanatic,,,16 miles,"1,223 ft"
9146,,"2020-1-28 3:48 pmJan 28, 2020 s",Davemtbfanatic,,,10 miles,483 ft
9147,,"2020-1-27 11:31 pmJan 27, 2020",alfotsch,,,7 miles,242 ft
9148,,"2020-1-26 8:31 pmJan 26, 2020",ansonee,,RD,5 miles,273 ft
9149,,"2020-1-26 7:36 pmJan 26, 2020",jasfoto,,Fat,4 miles,237 ft
9150,,"2020-1-26 7:29 pmJan 26, 2020 s",zeronine3,,,10 miles,759 ft
9151,,"2020-1-26 4:05 pmJan 26, 2020 s",DanLUbws7,,,10 miles,741 ft
9152,,"2020-1-25 8:58 pmJan 25, 2020",iceninejim,,,9 miles,120 ft
9153,,"2020-1-25 8:58 pmJan 25, 2020",iceninejim,,,9 miles,164 ft
9154,,"2020-1-24 10:09 pmJan 24, 2020",alfotsch,,,7 miles,235 ft
9155,,"2020-1-24 1:42 pmJan 24, 2020",Douglasawh,,Fat,5 miles,681 ft
9156,,"2020-1-23 12:24 pmJan 23, 2020",Davemtbfanatic,,,7 miles,202 ft
9157,,"2020-1-23 12:22 pmJan 23, 2020",Douglasawh,,Fat,6 miles,659 ft
9158,,"2020-1-22 11:41 pmJan 22, 2020",cgreaseman,,XC,20 miles,765 ft
9159,,"2020-1-22 11:00 pmJan 22, 2020",alfotsch,,,7 miles,236 ft
9160,,"2020-1-22 4:01 pmJan 22, 2020",pfickle19,,,95 miles,"3,587 ft"
9161,,"2020-1-22 2:37 pmJan 22, 2020 s",photocastle,,XC,9 miles,528 ft
9162,,"2020-1-22 1:13 pmJan 22, 2020",chuckMPLS,,,5 miles,155 ft
9163,,"2020-1-22 12:35 pmJan 22, 2020",Douglasawh,,Fat,5 miles,576 ft
9164,,"2020-1-21 10:53 pmJan 21, 2020 s",ibikemaniac,,,13 miles,562 ft
9165,,"2020-1-21 1:23 pmJan 21, 2020",chuckMPLS,,,5 miles,155 ft
9166,,"2020-1-21 12:36 pmJan 21, 2020",Douglasawh,,Fat,10 miles,655 ft
9167,,"2020-1-20 8:13 pmJan 20, 2020 s",Bikejunky1,,,8 miles,497 ft
9168,,"2020-1-20 7:18 pmJan 20, 2020",katbud,,Fat,7 miles,197 ft
9169,,"2020-1-20 7:11 pmJan 20, 2020 s",DanLUbws7,,,9 miles,768 ft
9170,,"2020-1-20 4:38 pmJan 20, 2020",Davemtbfanatic,,,15 miles,476 ft
9171,,"2020-1-20 12:14 pmJan 20, 2020",Douglasawh,,Fat,8 miles,716 ft
9172,,"2020-1-19 9:24 pmJan 19, 2020",njs50,,XC,6 miles,388 ft
9173,,"2020-1-19 6:07 pmJan 19, 2020",craj13,,,12 miles,244 ft
9174,,"2020-1-19 5:25 pmJan 19, 2020",alfotsch,,,53 miles,"1,903 ft"
9175,,"2020-1-19 3:46 pmJan 19, 2020 s",DanLUbws7,,,10 miles,706 ft
9176,,"2020-1-18 5:25 pmJan 18, 2020 s",Abbusack,,,7 miles,576 ft
9177,,"2020-1-17 10:57 pmJan 17, 2020 s",Steve-A-Marshall,,,4 miles,244 ft
9178,,"2020-1-17 5:32 pmJan 17, 2020",katbud,,Fat,5 miles,148 ft
9179,,"2020-1-17 12:45 pmJan 17, 2020",Douglasawh,,Fat,5 miles,167 ft
9180,,"2020-1-16 12:10 pmJan 16, 2020",kerns-wj,,,8 miles,230 ft
9181,,"2020-1-16 12:25 amJan 16, 2020",Msoupm,,,10 miles,816 ft
9182,,"2020-1-15 3:47 pmJan 15, 2020",Sponh001,,,5 miles,24 ft
9183,,"2020-1-15 12:24 pmJan 15, 2020",Douglasawh,,Fat,7 miles,305 ft
9184,,"2020-1-15 3:06 amJan 15, 2020",Katiew027,,,3 miles,236 ft
9185,,"2020-1-14 11:43 pmJan 14, 2020",peternoren,,,6 miles,446 ft
9186,,"2020-1-14 10:17 pmJan 14, 2020",alfotsch,,,7 miles,231 ft
9187,,"2020-1-14 1:22 pmJan 14, 2020",billbiwer,,XC,6 miles,90 ft
9188,,"2020-1-14 12:33 pmJan 14, 2020",Douglasawh,,Fat,6 miles,279 ft
9189,,"2020-1-14 2:13 amJan 14, 2020 s",A-A-R0N,,,7 miles,416 ft
9190,,"2020-1-13 10:32 pmJan 13, 2020",alfotsch,,,7 miles,252 ft
9191,,"2020-1-13 12:11 pmJan 13, 2020",Douglasawh,,Fat,6 miles,296 ft
9192,,"2020-1-12 9:01 pmJan 12, 2020",Davemtbfanatic,,,14 miles,"1,052 ft"
9193,,"2020-1-12 8:45 pmJan 12, 2020",Douglasawh,,Fat,14 miles,462 ft
9194,,"2020-1-12 8:33 pmJan 12, 2020 s",smitod,,,20 miles,"1,192 ft"
9195,,"2020-1-12 8:07 pmJan 12, 2020 s",Bikejunky1,,,10 miles,626 ft
9196,,"2020-1-12 5:20 pmJan 12, 2020",wmkratz,,AM,19 miles,705 ft
9197,,"2020-1-12 5:43 pmJan 12, 2020",kerns-wj,,,15 miles,785 ft
9198,,"2020-1-11 5:54 pmJan 11, 2020",clintatonic,,AM,3 miles,190 ft
9199,,"2020-1-11 12:43 amJan 11, 2020",Welcome124,,,2 miles,242 ft
9200,,"2020-1-11 12:30 amJan 11, 2020",alfotsch,,,5 miles,310 ft
9201,,"2020-1-10 10:27 pmJan 10, 2020",alfotsch,,,7 miles,458 ft
9202,,"2020-1-10 9:50 pmJan 10, 2020",Cretinous,,,13 miles,196 ft
9203,,"2020-1-10 1:15 pmJan 10, 2020",chuckMPLS,,,5 miles,151 ft
9204,,"2020-1-10 1:15 pmJan 10, 2020 s",alfotsch,,,15 miles,862 ft
9205,,"2020-1-9 10:25 pmJan 9, 2020",alfotsch,,,7 miles,265 ft
9206,,"2020-1-9 1:10 pmJan 9, 2020",chuckMPLS,,,5 miles,154 ft
9207,,"2020-1-9 1:59 amJan 9, 2020",Katiew027,,,3 miles,150 ft
9208,,"2020-1-8 10:36 pmJan 8, 2020",alfotsch,,,5 miles,91 ft
9209,,"2020-1-8 6:45 pmJan 8, 2020",Douglasawh,,Fat,5 miles,208 ft
9210,,"2020-1-8 2:55 pmJan 8, 2020 s",photocastle,,XC,11 miles,692 ft
9211,,"2020-1-8 1:09 pmJan 8, 2020",chuckMPLS,,,5 miles,152 ft
9212,,"2020-1-7 10:22 pmJan 7, 2020",alfotsch,,,7 miles,224 ft
9213,,"2020-1-7 9:06 pmJan 7, 2020 s",njs50,,XC,15 miles,876 ft
9214,,"2020-1-7 6:10 pmJan 7, 2020",Douglasawh,,Fat,3 miles,127 ft
9215,,"2020-1-7 1:07 pmJan 7, 2020",chuckMPLS,,,5 miles,146 ft
9216,,"2020-1-7 12:20 pmJan 7, 2020",Douglasawh,,Fat,5 miles,292 ft
9217,,"2020-1-6 3:59 pmJan 6, 2020 s",Davemtbfanatic,,,15 miles,964 ft
9218,,"2020-1-6 12:15 pmJan 6, 2020",Douglasawh,,Fat,8 miles,310 ft
9219,,"2020-1-5 5:39 pmJan 5, 2020",ansonee,,RD,2 miles,103 ft
9220,,"2020-1-5 6:09 pmJan 5, 2020",kerns-wj,,,3 miles,185 ft
9221,,"2020-1-5 4:33 pmJan 5, 2020",randomlad,,,9 miles,766 ft
9222,,"2020-1-5 4:30 pmJan 5, 2020",Steve-A-Marshall,,,9 miles,601 ft
9223,,"2020-1-5 4:30 pmJan 5, 2020",kerns-wj,,,9 miles,602 ft
9224,,"2020-1-5 4:27 pmJan 5, 2020",BradHaugen,,,9 miles,778 ft
9225,,"2020-1-5 3:55 pmJan 5, 2020",Douglasawh,,Fat,"3,415 ft",10 ft
9226,,"2020-1-5 3:27 pmJan 5, 2020",kerns-wj,,,4 miles,228 ft
9227,,"2020-1-5 3:19 pmJan 5, 2020",Steve-A-Marshall,,,3 miles,92 ft
9228,,"2020-1-4 8:11 pmJan 4, 2020",Davemtbfanatic,,,14 miles,"1,131 ft"
9229,,"2020-1-4 5:39 pmJan 4, 2020 s",alfotsch,,,19 miles,"1,174 ft"
9230,,"2020-1-4 3:57 pmJan 4, 2020 s",DanLUbws7,,,11 miles,941 ft
9231,,"2020-1-4 12:06 amJan 4, 2020",Jblaze748,,,8 miles,402 ft
9232,,"2020-1-3 1:18 pmJan 3, 2020",chuckMPLS,,,5 miles,139 ft
9233,,"2020-1-3 12:01 amJan 3, 2020",Abbusack,,,6 miles,268 ft
9234,,"2020-1-2 12:19 pmJan 2, 2020",Douglasawh,,Fat,2 miles,44 ft
9235,,"2020-1-1 9:14 pmJan 1, 2020 s",meejthoj,,,6 miles,353 ft
9236,,"2020-1-1 8:36 pmJan 1, 2020",iceninejim,,,7 miles,205 ft
9237,,"2020-1-1 8:18 pmJan 1, 2020 s",Abbusack,,,12 miles,942 ft
9238,,"2020-1-1 7:37 pmJan 1, 2020",Ldachis,,,9 miles,546 ft
9239,,"2020-1-1 7:33 pmJan 1, 2020",Douglasawh,,Fat,4 miles,66 ft
9240,,"2020-1-1 7:16 pmJan 1, 2020 s",A-A-R0N,,,8 miles,545 ft
9241,,"2020-1-1 6:43 pmJan 1, 2020 s",DanLUbws7,,,9 miles,615 ft
9242,,"2020-1-1 5:38 pmJan 1, 2020 s",randomlad,,,6 miles,319 ft
9243,,"2020-1-1 4:03 pmJan 1, 2020 s",Davemtbfanatic,,,16 miles,"1,015 ft"
9244,,"2019-12-31 7:10 pmDec 31, 2019",adventure-in,,AM,3 miles,177 ft
9245,,"2019-12-31 1:28 pmDec 31, 2019",Douglasawh,,Fat,8 miles,216 ft
9246,,"2019-12-30 1:03 pmDec 30, 2019",Douglasawh,,Fat,6 miles,300 ft
9247,,"2019-12-29 11:14 pmDec 29, 2019",Douglasawh,,Fat,,
9248,,"2019-12-29 2:08 pmDec 29, 2019",Jblaze748,,,21 miles,717 ft
9249,,"2019-12-28 6:16 pmDec 28, 2019",Douglasawh,,Fat,17 miles,352 ft
9250,,"2019-12-26 2:15 pmDec 26, 2019",Douglasawh,,Fat,56 miles,"1,615 ft"
9251,,"2019-12-25 1:00 pmDec 25, 2019",Douglasawh,,Fat,10 miles,290 ft
9252,,"2019-12-24 3:55 pmDec 24, 2019",Douglasawh,,Fat,30 miles,874 ft
9253,,"2019-12-24 3:38 pmDec 24, 2019",chuckMPLS,,,5 miles,153 ft
9254,,"2019-12-24 1:11 pmDec 24, 2019",Douglasawh,,Fat,14 miles,250 ft
9255,,"2019-12-23 2:51 pmDec 23, 2019",nedbachanko,,,16 miles,459 ft
9256,,"2019-12-23 1:13 pmDec 23, 2019",chuckMPLS,,,5 miles,149 ft
9257,,"2019-12-22 9:06 pmDec 22, 2019",kerns-wj,,,10 miles,492 ft
9258,,"2019-12-22 8:38 pmDec 22, 2019",bpsmpls,,,4 miles,68 ft
9259,,"2019-12-22 7:25 pmDec 22, 2019",Mirelandm,,,13 miles,245 ft
9260,,"2019-12-22 6:16 pmDec 22, 2019",chuckMPLS,,,3 miles,87 ft
9261,,"2019-12-22 2:50 pmDec 22, 2019 s",A-A-R0N,,,9 miles,487 ft
9262,,"2019-12-21 11:45 pmDec 21, 2019",JessicaKratz,,AM,19 miles,489 ft
9263,,"2019-12-21 11:42 pmDec 21, 2019",wmkratz,,AM,19 miles,521 ft
9264,,"2019-12-21 3:39 pmDec 21, 2019 s",kerns-wj,,,45 miles,"2,324 ft"
9265,,"2019-12-21 2:38 pmDec 21, 2019 s",randomlad,,,9 miles,555 ft
9266,,"2019-12-20 9:38 pmDec 20, 2019",alfotsch,,,7 miles,245 ft
9267,,"2019-12-20 8:25 pmDec 20, 2019",Cretinous,,,15 miles,397 ft
9268,,"2019-12-20 3:43 pmDec 20, 2019 s",nedbachanko,,,21 miles,855 ft
9269,,"2019-12-20 1:13 pmDec 20, 2019",chuckMPLS,,,5 miles,151 ft
9270,,"2019-12-19 11:48 pmDec 19, 2019",Davemtbfanatic,,,11 miles,498 ft
9271,,"2019-12-19 10:46 pmDec 19, 2019",njs50,,XC,18 miles,910 ft
9272,,"2019-12-19 6:47 pmDec 19, 2019",Unrightfullyso,,,26 miles,"1,228 ft"
9273,,"2019-12-19 1:34 pmDec 19, 2019",chuckMPLS,,,5 miles,149 ft
9274,,"2019-12-18 10:25 pmDec 18, 2019",alfotsch,,,7 miles,249 ft
9275,,"2019-12-18 1:34 pmDec 18, 2019",Douglasawh,,Fat,"2,198 ft",58 ft
9276,,"2019-12-17 11:37 pmDec 17, 2019",bpsmpls,,,4 miles,65 ft
9277,,"2019-12-17 10:55 pmDec 17, 2019 s",alfotsch,,,8 miles,325 ft
9278,,"2019-12-17 8:09 pmDec 17, 2019",Unrightfullyso,,,28 miles,"1,284 ft"
9279,,"2019-12-17 4:05 pmDec 17, 2019",Douglasawh,,Fat,3 miles,43 ft
9280,,"2019-12-17 1:21 pmDec 17, 2019",chuckMPLS,,,5 miles,157 ft
9281,,"2019-12-16 1:28 pmDec 16, 2019",alfotsch,,,6 miles,160 ft
9282,,"2019-12-16 1:12 pmDec 16, 2019",chuckMPLS,,,5 miles,145 ft
9283,,"2019-12-16 12:16 pmDec 16, 2019",Douglasawh,,Fat,7 miles,261 ft
9284,,"2019-12-15 9:36 pmDec 15, 2019",katbud,,RD,5 miles,145 ft
9285,,"2019-12-15 8:30 pmDec 15, 2019",waffleswaffles,,,3 miles,254 ft
9286,,"2019-12-15 7:28 pmDec 15, 2019",kerns-wj,,,10 miles,628 ft
9287,,"2019-12-15 1:12 amDec 15, 2019",Welcome124,,,10 miles,866 ft
9288,,"2019-12-15 12:31 amDec 15, 2019",RichFish,,,1 mile,115 ft
9289,,"2019-12-14 9:31 pmDec 14, 2019",Littlebuffalobladder,,XC,5 miles,213 ft
9290,,"2019-12-14 9:23 pmDec 14, 2019",billbiwer,,AM,11 miles,553 ft
9291,,"2019-12-14 9:17 pmDec 14, 2019",katbud,,RD,6 miles,190 ft
9292,,"2019-12-14 8:53 pmDec 14, 2019 s",Squirrelfriend,,XC,8 miles,527 ft
9293,,"2019-12-14 8:25 pmDec 14, 2019 s",meejthoj,,,5 miles,288 ft
9294,,"2019-12-14 7:30 pmDec 14, 2019",Davemtbfanatic,,,15 miles,510 ft
9295,,"2019-12-14 2:44 amDec 14, 2019",Welcome124,,,6 miles,309 ft
9296,,"2019-12-13 8:19 pmDec 13, 2019 s",smitod,,,10 miles,647 ft
9297,,"2019-12-13 5:14 pmDec 13, 2019 s",photocastle,,XC,12 miles,824 ft
9298,,"2019-12-13 1:33 pmDec 13, 2019",haram3,,,6 miles,101 ft
9299,,"2019-12-13 12:13 amDec 13, 2019",scottfolland,,,2 miles,73 ft
9300,,"2019-12-12 8:54 pmDec 12, 2019 s",mcgroskreutz,,XC,7 miles,342 ft
9301,,"2019-12-12 8:18 pmDec 12, 2019",katbud,,RD,3 miles,84 ft
9302,,"2019-12-12 5:49 pmDec 12, 2019 s",Unrightfullyso,,,22 miles,808 ft
9303,,"2019-12-12 3:57 pmDec 12, 2019 s",nedbachanko,,,21 miles,728 ft
9304,,"2019-12-12 1:11 pmDec 12, 2019",chuckMPLS,,,5 miles,
9305,,"2019-12-12 12:38 pmDec 12, 2019",Douglasawh,,Fat,7 miles,62 ft
9306,,"2019-12-12 12:22 amDec 12, 2019 s",Abbusack,,,7 miles,393 ft
9307,,"2019-12-11 11:48 pmDec 11, 2019",peternoren,,,6 miles,380 ft
9308,,"2019-12-11 1:20 pmDec 11, 2019",chuckMPLS,,,5 miles,146 ft
9309,,"2019-12-11 12:41 pmDec 11, 2019",Douglasawh,,Fat,8 miles,61 ft
9310,,"2019-12-10 10:20 pmDec 10, 2019",alfotsch,,,10 miles,199 ft
9311,,"2019-12-10 1:22 pmDec 10, 2019",pfickle19,,,38 miles,984 ft
9312,,"2019-12-9 12:50 pmDec 9, 2019",Douglasawh,,Fat,6 miles,59 ft
9313,,"2019-12-8 10:04 pmDec 8, 2019",Bryanbch10,,,3 miles,36 ft
9314,,"2019-12-8 2:20 pmDec 8, 2019",Douglasawh,,Fat,19 miles,359 ft
9315,,"2019-12-7 8:44 pmDec 7, 2019",RJamie,,,3 miles,55 ft
9316,,"2019-12-7 6:16 pmDec 7, 2019",Douglasawh,,Fat,18 miles,409 ft
9317,,"2019-12-7 5:38 pmDec 7, 2019",Cretinous,,,7 miles,108 ft
9318,,"2019-12-7 4:25 pmDec 7, 2019",Cretinous,,,4 miles,227 ft
9319,,"2019-12-7 2:28 pmDec 7, 2019",Cretinous,,,13 miles,431 ft
9320,,"2019-12-6 10:09 pmDec 6, 2019",alfotsch,,,7 miles,441 ft
9321,,"2019-12-6 1:33 pmDec 6, 2019",chuckMPLS,,,5 miles,141 ft
9322,,"2019-12-6 12:51 pmDec 6, 2019",Douglasawh,,Fat,5 miles,61 ft
9323,,"2019-12-6 12:44 pmDec 6, 2019",Davemtbfanatic,,,7 miles,39 ft
9324,,"2019-12-5 11:09 pmDec 5, 2019",kerns-wj,,,38 miles,"2,031 ft"
9325,,"2019-12-5 10:27 pmDec 5, 2019",alfotsch,,,7 miles,239 ft
9326,,"2019-12-5 9:51 pmDec 5, 2019",Cretinous,,,17 miles,439 ft
9327,,"2019-12-5 3:15 pmDec 5, 2019",nedbachanko,,,66 miles,"2,775 ft"
9328,,"2019-12-5 1:26 pmDec 5, 2019",alfotsch,,,5 miles,108 ft
9329,,"2019-12-5 1:21 pmDec 5, 2019",chuckMPLS,,,5 miles,155 ft
9330,,"2019-12-5 12:46 pmDec 5, 2019",Douglasawh,,Fat,6 miles,60 ft
9331,,"2019-12-4 11:22 pmDec 4, 2019",alfotsch,,,7 miles,238 ft
9332,,"2019-12-4 1:26 pmDec 4, 2019",alfotsch,,,5 miles,106 ft
9333,,"2019-12-4 1:21 pmDec 4, 2019",chuckMPLS,,,5 miles,149 ft
9334,,"2019-12-4 1:12 pmDec 4, 2019",Douglasawh,,Fat,5 miles,64 ft
9335,,"2019-12-3 10:58 pmDec 3, 2019",alfotsch,,,7 miles,236 ft
9336,,"2019-12-3 2:07 pmDec 3, 2019",FBP1,,AM,7 miles,137 ft
9337,,"2019-12-3 1:26 pmDec 3, 2019",alfotsch,,,8 miles,187 ft
9338,,"2019-12-3 1:17 pmDec 3, 2019",chuckMPLS,,,5 miles,148 ft
9339,,"2019-12-3 12:29 pmDec 3, 2019",Douglasawh,,Fat,13 miles,169 ft
9340,,"2019-12-3 1:13 amDec 3, 2019",Unrightfullyso,,,11 miles,391 ft
9341,,"2019-12-2 5:36 pmDec 2, 2019",nedbachanko,,,24 miles,716 ft
9342,,"2019-12-2 1:18 pmDec 2, 2019",chuckMPLS,,,5 miles,149 ft
9343,,"2019-12-2 1:13 pmDec 2, 2019",FBP1,,AM,9 miles,149 ft
9344,,"2019-12-2 12:15 amDec 2, 2019",FBP1,,AM,9 miles,210 ft
9345,,"2019-12-1 6:42 pmDec 1, 2019",kerns-wj,,,24 miles,"1,296 ft"
9346,,"2019-12-1 2:21 pmDec 1, 2019",Jblaze748,,,13 miles,460 ft
9347,,"2019-12-1 1:19 pmDec 1, 2019",Douglasawh,,Fat,62 miles,"1,722 ft"
9348,,"2019-11-30 3:55 pmNov 30, 2019",Davemtbfanatic,,,3 miles,23 ft
9349,,"2019-11-30 2:09 pmNov 30, 2019",Davemtbfanatic,,,12 miles,468 ft
9350,,"2019-11-29 5:23 pmNov 29, 2019",bpsmpls,,,26 miles,924 ft
9351,,"2019-11-27 10:54 pmNov 27, 2019",Seyore,,,8 miles,270 ft
9352,,"2019-11-27 3:44 pmNov 27, 2019",Ldachis,,,5 miles,84 ft
9353,,"2019-11-27 1:28 pmNov 27, 2019",Davemtbfanatic,,,7 miles,290 ft
9354,,"2019-11-27 12:46 pmNov 27, 2019",Douglasawh,,Fat,10 miles,72 ft
9355,,"2019-11-27 4:45 amNov 27, 2019",Ldachis,,,11 miles,273 ft
9356,,"2019-11-26 7:07 pmNov 26, 2019",martini-ss CROCT,,,25 miles,722 ft
9357,,"2019-11-26 4:48 pmNov 26, 2019",Ldachis,,,9 miles,141 ft
9358,,"2019-11-26 1:44 pmNov 26, 2019",Douglasawh,,Fat,6 miles,58 ft
9359,,"2019-11-26 1:25 pmNov 26, 2019",chuckMPLS,,,5 miles,146 ft
9360,,"2019-11-25 11:54 pmNov 25, 2019",bpsmpls,,,4 miles,67 ft
9361,,"2019-11-25 4:00 pmNov 25, 2019",kerns-wj,,,56 miles,"2,418 ft"
9362,,"2019-11-25 1:16 pmNov 25, 2019",chuckMPLS,,,5 miles,156 ft
9363,,"2019-11-25 12:46 pmNov 25, 2019",Douglasawh,,Fat,6 miles,40 ft
9364,,"2019-11-24 11:46 pmNov 24, 2019",pfickle19,,,51 miles,"1,870 ft"
9365,,"2019-11-24 7:58 pmNov 24, 2019",mwestlake,,,2 miles,72 ft
9366,,"2019-11-24 7:03 pmNov 24, 2019",mwestlake,,,7 miles,713 ft
9367,,"2019-11-24 8:03 pmNov 24, 2019",Steve-A-Marshall,,,8 miles,698 ft
9368,,"2019-11-24 6:44 pmNov 24, 2019",mwestlake,,,"3,015 ft",14 ft
9369,,"2019-11-24 6:06 pmNov 24, 2019",mwestlake,,,26 ft,
9370,,"2019-11-24 5:47 pmNov 24, 2019",Steve-A-Marshall,,,10 miles,866 ft
9371,,"2019-11-24 5:33 pmNov 24, 2019",kerns-wj,,,3 miles,90 ft
9372,,"2019-11-24 4:23 pmNov 24, 2019",Steve-A-Marshall,,,2 miles,101 ft
9373,,"2019-11-24 2:22 pmNov 24, 2019",Jblaze748,,,10 miles,399 ft
9374,,"2019-11-23 10:56 pmNov 23, 2019",mwestlake,,,30 ft,
9375,,"2019-11-23 9:46 pmNov 23, 2019",mwestlake,,,7 miles,645 ft
9376,,"2019-11-23 8:48 pmNov 23, 2019",mwestlake,,,6 miles,231 ft
9377,,"2019-11-23 7:45 pmNov 23, 2019",Davemtbfanatic,,,24 miles,"1,168 ft"
9378,,"2019-11-23 6:22 pmNov 23, 2019",mwestlake,,,2 miles,120 ft
9379,,"2019-11-23 7:06 pmNov 23, 2019",peternoren,,,6 miles,319 ft
9380,,"2019-11-23 6:31 pmNov 23, 2019",kerns-wj,,,10 miles,787 ft
9381,,"2019-11-23 5:22 pmNov 23, 2019",mwestlake,,,7 miles,685 ft
9382,,"2019-11-23 5:43 pmNov 23, 2019",kerns-wj,,,5 miles,234 ft
9383,,"2019-11-23 4:34 pmNov 23, 2019",mwestlake,,,3 miles,182 ft
9384,,"2019-11-23 4:19 pmNov 23, 2019",Steve-A-Marshall,,,9 miles,855 ft
9385,,"2019-11-23 3:50 pmNov 23, 2019",Steve-A-Marshall,,,1 mile,74 ft
9386,,"2019-11-23 2:36 pmNov 23, 2019",kerns-wj,,,5 miles,319 ft
9387,,"2019-11-23 2:01 pmNov 23, 2019",Jblaze748,,,17 miles,370 ft
9388,,"2019-11-23 1:38 pmNov 23, 2019",Steve-A-Marshall,,,6 miles,459 ft
9389,,"2019-11-22 9:21 pmNov 22, 2019 s",Cretinous,,,20 miles,338 ft
9390,,"2019-11-22 3:28 pmNov 22, 2019",pfickle19,,,36 miles,"1,508 ft"
