,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
1987,,"2021-4-2 10:54 pmApr 2, 2021",MankatoFreerider,,,8 miles,"1,390 ft"
1988,,"2021-4-2 10:51 pmApr 2, 2021",KendallWelch,,AM,11 miles,"1,366 ft"
1989,,"2021-4-2 10:36 pmApr 2, 2021",illbmxer,,,9 miles,"1,385 ft"
1990,,"2021-4-2 10:20 pmApr 2, 2021",randomlad,,,13 miles,"1,839 ft"
1991,,"2021-4-2 10:09 pmApr 2, 2021",bonkmtb,,,11 miles,"1,665 ft"
1992,,"2021-4-2 9:58 pmApr 2, 2021",Kirchnerbrn,,AM,7 miles,985 ft
1993,,"2021-4-2 9:50 pmApr 2, 2021",JordoDoesIt,,,6 miles,729 ft
1994,,"2021-4-2 9:40 pmApr 2, 2021",Kmunkelwitz,,,3 miles,364 ft
1995,,"2021-4-2 9:39 pmApr 2, 2021",Kennymunk,,,3 miles,403 ft
1996,,"2021-4-2 9:28 pmApr 2, 2021",JFDI,,,5 miles,667 ft
1997,,"2021-4-2 9:24 pmApr 2, 2021",drevlowa,,,6 miles,566 ft
1998,,"2021-4-2 9:21 pmApr 2, 2021",Ejbraaten,,,9 miles,"1,329 ft"
1999,,"2021-4-2 9:20 pmApr 2, 2021",BlackVR,,RD,8 miles,"1,081 ft"
2000,,"2021-4-2 8:53 pmApr 2, 2021",jasfoto,,,7 miles,702 ft
2001,,"2021-4-2 8:50 pmApr 2, 2021",Treeman12,,,8 miles,972 ft
2002,,"2021-4-2 8:32 pmApr 2, 2021",phil0287,,AM,6 miles,858 ft
2003,,"2021-4-2 8:14 pmApr 2, 2021",A-A-R0N,,,8 miles,"1,113 ft"
2004,,"2021-4-2 8:04 pmApr 2, 2021",niemeyerm,,,10 miles,"1,346 ft"
2005,,"2021-4-2 7:48 pmApr 2, 2021",moshea86,,,2 miles,226 ft
2006,,"2021-4-2 7:05 pmApr 2, 2021",stokes72,,,10 miles,"1,332 ft"
2007,,"2021-4-2 7:02 pmApr 2, 2021",Jbangen,,,13 miles,"1,615 ft"
2008,,"2021-4-2 6:56 pmApr 2, 2021",Ericbiker,,AM,7 miles,"1,036 ft"
2009,,"2021-4-2 6:32 pmApr 2, 2021",MichaelPHxTws,,,11 miles,"1,592 ft"
2010,,"2021-4-2 6:12 pmApr 2, 2021",ctopherb,,,10 miles,"1,317 ft"
2011,,"2021-4-2 5:54 pmApr 2, 2021",money1443,,,8 miles,"1,132 ft"
2012,,"2021-4-2 2:24 pmApr 2, 2021",bvachon,,,9 miles,"1,153 ft"
2013,,"2021-4-1 11:31 pmApr 1, 2021",mukkinaround,,AM,9 miles,"1,322 ft"
2014,,"2021-4-1 11:08 pmApr 1, 2021",KendallWelch,,AM,8 miles,"1,036 ft"
2015,,"2021-4-1 10:31 pmApr 1, 2021",trihard77,,,3 miles,334 ft
2016,,"2021-4-1 9:44 pmApr 1, 2021",DanLUbws7,,,8 miles,"1,298 ft"
2017,,"2021-4-1 9:42 pmApr 1, 2021",Keilefson,,XC,7 miles,934 ft
2018,,"2021-4-1 9:30 pmApr 1, 2021",Sroehl,,,6 miles,"1,064 ft"
2019,,"2021-4-1 8:57 pmApr 1, 2021",Sbagley9,,,4 miles,543 ft
2020,,"2021-4-1 8:49 pmApr 1, 2021",JordoDoesIt,,,6 miles,874 ft
2021,,"2021-4-1 10:05 pmApr 1, 2021",grantbob94,,AM,9 miles,"1,259 ft"
2022,,"2021-4-1 5:05 pmApr 1, 2021",Nicke012,,,5 miles,652 ft
2023,,"2021-4-1 3:00 pmApr 1, 2021 s",Agolz12,,,8 miles,"1,330 ft"
2024,,"2021-4-1 2:56 pmApr 1, 2021",Dyl218,,,8 miles,"1,317 ft"
2025,,"2021-4-1 1:50 pmApr 1, 2021",pfickle19,,,24 miles,"1,091 ft"
2026,,"2021-3-31 9:11 pmMar 31, 2021",alfotsch,,,8 miles,"1,151 ft"
2027,,"2021-3-31 8:15 pmMar 31, 2021",Eadams2,,AM,17 miles,"1,934 ft"
2028,,"2021-3-31 6:15 pmMar 31, 2021",jdlmpls,,,3 miles,329 ft
2029,,"2021-3-30 11:03 pmMar 30, 2021",KendallWelch,,AM,9 miles,"1,187 ft"
2030,,"2021-3-30 10:52 pmMar 30, 2021",SwanyDelight,,,9 miles,"1,339 ft"
2031,,"2021-3-30 10:30 pmMar 30, 2021",Sbagley9,,,4 miles,490 ft
2032,,"2021-3-30 10:10 pmMar 30, 2021",Krblaser,,AM,8 miles,"1,152 ft"
2033,,"2021-3-30 8:02 pmMar 30, 2021",Teamdadbod,,,5 miles,806 ft
2034,,"2021-3-30 6:48 pmMar 30, 2021",Davemtbfanatic,,,20 miles,"2,983 ft"
2035,,"2021-3-30 6:12 pmMar 30, 2021",Cerps,,AM,11 miles,"1,375 ft"
2036,,"2021-3-30 3:34 pmMar 30, 2021",XploringDave,,,29 miles,"2,652 ft"
2037,,"2021-3-30 12:51 amMar 30, 2021",Fullsender416,,,9 miles,"1,207 ft"
2038,,"2021-3-30 12:33 amMar 30, 2021",MattMTBMN,,,2 miles,335 ft
2039,,"2021-3-30 12:09 amMar 30, 2021",minnesotashred,,,7 miles,"1,049 ft"
2040,,"2021-3-29 11:39 pmMar 29, 2021",niemeyerm,,,10 miles,"1,469 ft"
2041,,"2021-3-29 11:07 pmMar 29, 2021",RichFish,,,9 miles,"1,097 ft"
2042,,"2021-3-29 11:07 pmMar 29, 2021",mukkinaround,,AM,9 miles,"1,202 ft"
2043,,"2021-3-29 11:05 pmMar 29, 2021",Krblaser,,AM,8 miles,"1,145 ft"
2044,,"2021-3-29 11:02 pmMar 29, 2021",BRW2020,,,6 miles,965 ft
2045,,"2021-3-29 10:55 pmMar 29, 2021",KendallWelch,,AM,11 miles,"1,450 ft"
2046,,"2021-3-29 10:52 pmMar 29, 2021",tuckershreds,,,5 miles,823 ft
2047,,"2021-3-29 10:30 pmMar 29, 2021",randomlad,,,11 miles,"1,543 ft"
2048,,"2021-3-29 10:17 pmMar 29, 2021",spf1973,,,5 miles,978 ft
2049,,"2021-3-29 9:59 pmMar 29, 2021",bvachon,,,6 miles,835 ft
2050,,"2021-3-29 9:46 pmMar 29, 2021",Hudsora,,,7 miles,994 ft
2051,,"2021-3-29 9:40 pmMar 29, 2021",DanLUbws7,,,7 miles,"1,256 ft"
2052,,"2021-3-29 11:39 pmMar 29, 2021",grantbob94,,AM,7 miles,"1,170 ft"
2053,,"2021-3-29 9:34 pmMar 29, 2021",A-A-R0N,,,6 miles,"1,056 ft"
2054,,"2021-3-29 9:24 pmMar 29, 2021",Jaymanolis,,,15 miles,"2,317 ft"
2055,,"2021-3-29 8:54 pmMar 29, 2021",drevlowa,,,4 miles,367 ft
2056,,"2021-3-29 7:33 pmMar 29, 2021",nigel7780,,,9 miles,"1,037 ft"
2057,,"2021-3-29 6:48 pmMar 29, 2021",2507rkt3,,AM,3 miles,220 ft
2058,,"2021-3-29 6:31 pmMar 29, 2021",TonyLanners,,,12 miles,"1,799 ft"
2059,,"2021-3-29 6:21 pmMar 29, 2021",ryberglund,,XC,7 miles,"1,045 ft"
2060,,"2021-3-29 6:01 pmMar 29, 2021",ChristopheriQubte,,,11 miles,"1,618 ft"
2061,,"2021-3-29 4:08 pmMar 29, 2021",SNK922,,,9 miles,"1,335 ft"
2062,,"2021-3-29 3:39 pmMar 29, 2021",JordoDoesIt,,,6 miles,703 ft
2063,,"2021-3-28 11:04 pmMar 28, 2021",Kirchnerbrn,,AM,5 miles,857 ft
2064,,"2021-3-28 10:40 pmMar 28, 2021",Lhillgamer,,,8 miles,"1,221 ft"
2065,,"2021-3-28 9:34 pmMar 28, 2021",2004Volvo,,,6 miles,863 ft
2066,,"2021-3-28 9:02 pmMar 28, 2021",KendallWelch,,AM,9 miles,"1,143 ft"
2067,,"2021-3-28 9:00 pmMar 28, 2021",SwanyDelight,,,9 miles,"1,289 ft"
2068,,"2021-3-28 8:34 pmMar 28, 2021",Krblaser,,AM,8 miles,"1,114 ft"
2069,,"2021-3-28 8:34 pmMar 28, 2021",spf1973,,,4 miles,646 ft
2070,,"2021-3-28 8:30 pmMar 28, 2021",Gaviota24,,XC,8 miles,"1,344 ft"
2071,,"2021-3-28 8:29 pmMar 28, 2021",randomlad,,,15 miles,"2,615 ft"
2072,,"2021-3-27 4:45 pmMar 27, 2021",grantbob94,,AM,9 miles,"1,438 ft"
2073,,"2021-3-27 2:24 pmMar 27, 2021",Fullsender416,,,10 miles,"1,323 ft"
2074,,"2021-3-27 2:24 pmMar 27, 2021",Freethelemmings,,,12 miles,"1,401 ft"
2075,,"2021-3-27 2:00 pmMar 27, 2021",DanLUbws7,,,8 miles,"1,282 ft"
2076,,"2021-3-27 1:38 pmMar 27, 2021",pakimot,,,14 miles,"1,921 ft"
2077,,"2021-3-27 1:34 pmMar 27, 2021",Eadams2,,AM,18 miles,"2,203 ft"
2078,,"2021-3-27 1:11 pmMar 27, 2021",ctopherb,,,10 miles,"1,324 ft"
2079,,"2021-3-27 12:40 pmMar 27, 2021",SwanyDelight,,,9 miles,"1,089 ft"
2080,,"2021-3-27 12:30 pmMar 27, 2021",Krblaser,,AM,8 miles,"1,214 ft"
2081,,"2021-3-27 12:11 pmMar 27, 2021",nadawada,,XC,25 miles,"3,521 ft"
2082,,"2021-3-26 11:29 pmMar 26, 2021",KendallWelch,,AM,9 miles,"1,171 ft"
2083,,"2021-3-20 4:30 pmMar 20, 2021 s",koncretekahuna,,,11 miles,"1,621 ft"
2084,,"2021-2-17 11:03 pmFeb 17, 2021",eddiekarow,,,3 miles,212 ft
2085,,"2021-1-14 1:15 amJan 14, 2021 s",eddiekarow,,,4 miles,421 ft
2086,,"2021-1-6 8:08 pmJan 6, 2021 s",minnesotashred,,,3 miles,433 ft
2087,,"2020-12-23 2:31 pmDec 23, 2020",maxellingson,,,8 miles,"1,168 ft"
2088,,"2020-12-23 2:24 pmDec 23, 2020",ctopherb,,,10 miles,"1,371 ft"
2089,,"2020-12-22 11:03 pmDec 22, 2020",ijp11,,AM,14 miles,"1,844 ft"
2090,,"2020-12-22 11:00 pmDec 22, 2020",ijp11,,AM,82 ft,
2091,,"2020-12-22 10:33 pmDec 22, 2020",ijp11,,AM,2 miles,257 ft
2092,,"2020-12-22 7:04 pmDec 22, 2020",jessestuartdavis,,,8 miles,"1,136 ft"
2093,,"2020-12-22 6:16 pmDec 22, 2020",Lhillgamer,,,1 mile,263 ft
2094,,"2020-12-22 2:07 pmDec 22, 2020",ctopherb,,,10 miles,"1,279 ft"
2095,,"2020-12-21 1:43 pmDec 21, 2020",ctopherb,,,9 miles,"1,131 ft"
2096,,"2020-12-20 6:10 pmDec 20, 2020 s",Er0breich,,,9 miles,"1,455 ft"
2097,,"2020-12-20 5:38 pmDec 20, 2020",pwpatton,,,10 miles,"1,499 ft"
2098,,"2020-12-20 3:09 pmDec 20, 2020",KendallWelch,,AM,15 miles,"1,991 ft"
2099,,"2020-12-20 12:42 amDec 20, 2020",ChristopheriQubte,,,10 miles,"1,352 ft"
2100,,"2020-12-19 7:14 pmDec 19, 2020 s",tuckershreds,,,10 miles,"1,492 ft"
2101,,"2020-12-19 5:10 pmDec 19, 2020",Pieper17,,,9 miles,"1,249 ft"
2102,,"2020-12-19 4:12 pmDec 19, 2020",Skiesel,,,9 miles,"1,336 ft"
2103,,"2020-12-19 2:41 pmDec 19, 2020 s",ctopherb,,,13 miles,"1,739 ft"
2104,,"2020-12-17 5:39 pmDec 17, 2020",Jedge1,,,9 miles,"1,360 ft"
2105,,"2020-12-15 10:03 pmDec 15, 2020",groovymountain,,XC,3 miles,427 ft
2106,,"2020-12-13 10:49 pmDec 13, 2020",rx7iceracer,,,7 miles,369 ft
2107,,"2020-12-13 5:58 pmDec 13, 2020",jasonpfranklin,,,7 miles,"1,081 ft"
2108,,"2020-12-13 3:38 pmDec 13, 2020",Hkygy15,,XC,9 miles,"1,178 ft"
2109,,"2020-12-13 2:10 pmDec 13, 2020",Jafuschetto,,,11 miles,"1,761 ft"
2110,,"2020-12-12 8:00 pmDec 12, 2020 s",Er0breich,,,8 miles,"1,583 ft"
2111,,"2020-12-12 7:53 pmDec 12, 2020 s",tuckershreds,,,9 miles,"1,657 ft"
2112,,"2020-12-12 5:32 pmDec 12, 2020",patrickcyr,,,3 miles,370 ft
2113,,"2020-12-12 4:15 pmDec 12, 2020",KendallWelch,,AM,13 miles,"1,656 ft"
2114,,"2020-12-12 4:15 pmDec 12, 2020",bvachon,,,11 miles,"1,445 ft"
2115,,"2020-12-12 2:16 pmDec 12, 2020",A-A-R0N,,,9 miles,"1,433 ft"
2116,,"2020-12-12 1:01 pmDec 12, 2020 s",848687,,,30 miles,"2,041 ft"
2117,,"2020-12-12 2:04 amDec 12, 2020",jordan200384,,,9 miles,"1,488 ft"
2118,,"2020-12-12 2:03 amDec 12, 2020",ChristopheriQubte,,,11 miles,"1,577 ft"
2119,,"2020-12-11 10:56 pmDec 11, 2020",ijp11,,AM,11 miles,"1,667 ft"
2120,,"2020-12-11 10:55 pmDec 11, 2020",ijp11,,AM,11 miles,"1,618 ft"
2121,,"2020-12-11 10:04 pmDec 11, 2020",A-A-R0N,,,3 miles,417 ft
2122,,"2020-12-11 9:33 pmDec 11, 2020",trihard77,,,5 miles,800 ft
2123,,"2020-12-11 8:18 pmDec 11, 2020",BrianVolz,,,6 miles,863 ft
2124,,"2020-12-11 3:58 pmDec 11, 2020",ijp11,,AM,12 miles,"1,645 ft"
2125,,"2020-12-11 3:57 pmDec 11, 2020",ijp11,,AM,12 miles,"1,902 ft"
2126,,"2020-12-11 1:54 pmDec 11, 2020",KendallWelch,,AM,14 miles,"1,485 ft"
2127,,"2020-12-10 11:45 pmDec 10, 2020",Iwpavek,,,16 miles,676 ft
2128,,"2020-12-10 8:33 pmDec 10, 2020",TonyLanners,,,11 miles,"1,623 ft"
2129,,"2020-12-10 7:51 pmDec 10, 2020 s",bigpimpin1,,,6 miles,647 ft
2130,,"2020-12-10 5:40 pmDec 10, 2020",Krblaser,,AM,8 miles,"1,349 ft"
2131,,"2020-12-10 1:14 amDec 10, 2020",jordan200384,,,10 miles,"1,394 ft"
2132,,"2020-12-9 9:46 pmDec 9, 2020",illbmxer,,,7 miles,"1,087 ft"
2133,,"2020-12-9 8:48 pmDec 9, 2020",bigpimpin1,,,9 miles,"1,282 ft"
2134,,"2020-12-9 7:19 pmDec 9, 2020 s",ijp11,,AM,10 miles,"1,545 ft"
2135,,"2020-12-9 7:18 pmDec 9, 2020",ijp11,,AM,10 miles,"1,476 ft"
2136,,"2020-12-9 7:17 pmDec 9, 2020",TonyLanners,,,9 miles,"1,111 ft"
2137,,"2020-12-9 7:10 pmDec 9, 2020",ijp11,,AM,712 ft,
2138,,"2020-12-9 7:10 pmDec 9, 2020",Keilefson,,XC,9 miles,"1,072 ft"
2139,,"2020-12-9 6:16 pmDec 9, 2020",peternoren,,,10 miles,"1,640 ft"
2140,,"2020-12-8 10:02 pmDec 8, 2020",green727,,,6 miles,949 ft
2141,,"2020-12-8 9:41 pmDec 8, 2020",Krblaser,,AM,7 miles,915 ft
2142,,"2020-12-8 9:34 pmDec 8, 2020",illbmxer,,,8 miles,"1,438 ft"
2143,,"2020-12-7 3:42 pmDec 7, 2020",Davemtbfanatic,,,13 miles,"1,855 ft"
2144,,"2020-12-6 9:53 pmDec 6, 2020",minnesotashred,,,2 miles,362 ft
2145,,"2020-12-6 8:19 pmDec 6, 2020",minnesotashred,,,6 miles,914 ft
2146,,"2020-12-6 5:14 pmDec 6, 2020",pwpatton,,,10 miles,"1,630 ft"
2147,,"2020-12-6 1:34 pmDec 6, 2020",smitod,,,9 miles,"1,193 ft"
2148,,"2020-12-5 7:09 pmDec 5, 2020",koncretekahuna,,,8 miles,911 ft
2149,,"2020-12-5 6:20 pmDec 5, 2020",oozilio,,,"2,907 ft",47 ft
2150,,"2020-12-5 5:42 pmDec 5, 2020",alfotsch,,,13 miles,"2,152 ft"
2151,,"2020-12-5 4:16 pmDec 5, 2020 s",tuckershreds,,,13 miles,"2,357 ft"
2152,,"2020-12-4 8:01 pmDec 4, 2020",HMTB763,,,7 miles,"1,092 ft"
2153,,"2020-12-4 4:56 pmDec 4, 2020",WyattMTBikes,,,9 miles,"1,522 ft"
2154,,"2020-12-3 12:48 pmDec 3, 2020",pfickle19,,,28 miles,"1,798 ft"
2155,,"2020-11-30 10:37 pmNov 30, 2020",ijp11,,,12 miles,"1,924 ft"
2156,,"2020-11-30 6:18 pmNov 30, 2020",Krblaser,,AM,9 miles,"1,260 ft"
2157,,"2020-11-30 5:44 pmNov 30, 2020",TFish20,,,8 miles,"1,203 ft"
2158,,"2020-11-26 9:15 pmNov 26, 2020 s",minnesotashred,,,5 miles,834 ft
2159,,"2020-11-21 4:55 pmNov 21, 2020",Jafuschetto,,,2 miles,294 ft
2160,,"2020-11-21 2:28 pmNov 21, 2020",Jafuschetto,,,8 miles,"1,301 ft"
2161,,"2020-11-17 4:49 pmNov 17, 2020",seanpaulpizza,,,6 miles,983 ft
2162,,"2020-11-8 9:02 pmNov 8, 2020",ijp11,,,13 miles,"1,921 ft"
2163,,"2020-11-8 8:48 pmNov 8, 2020 s",KendallWelch,,AM,6 miles,996 ft
2164,,"2020-11-8 6:36 pmNov 8, 2020",Jrmn507,,,8 miles,"1,285 ft"
2165,,"2020-11-8 4:50 pmNov 8, 2020 s",tuckershreds,,,8 miles,"1,483 ft"
2166,,"2020-11-8 4:13 pmNov 8, 2020",pc-two7,,AM,8 miles,"1,349 ft"
2167,,"2020-11-8 3:37 pmNov 8, 2020",ChristopheriQubte,,,8 miles,"1,244 ft"
2168,,"2020-11-8 2:35 amNov 8, 2020",ChristopheriQubte,,,11 miles,"1,486 ft"
2169,,"2020-11-7 9:18 pmNov 7, 2020",MattMTBMN,,,6 miles,868 ft
2170,,"2020-11-7 8:46 pmNov 7, 2020 s",niemeyerm,,,14 miles,"2,329 ft"
2171,,"2020-11-7 8:13 pmNov 7, 2020",Cfred20,,,3 miles,414 ft
2172,,"2020-11-7 7:29 pmNov 7, 2020",green727,,,6 miles,985 ft
2173,,"2020-11-7 4:51 pmNov 7, 2020",JFDI,,,10 miles,"1,570 ft"
2174,,"2020-11-7 4:51 pmNov 7, 2020",illbmxer,,,8 miles,"1,383 ft"
2175,,"2020-11-7 4:51 pmNov 7, 2020 s",bonkmtb,,,8 miles,"1,427 ft"
2176,,"2020-11-7 4:51 pmNov 7, 2020",KendallWelch,,AM,8 miles,"1,017 ft"
2177,,"2020-11-7 4:33 pmNov 7, 2020",alfotsch,,,12 miles,"1,767 ft"
2178,,"2020-11-7 4:10 pmNov 7, 2020",Er0breich,,,10 miles,"1,835 ft"
2179,,"2020-11-7 3:53 pmNov 7, 2020",thomasmccartney,,,6 miles,799 ft
2180,,"2020-11-7 3:11 pmNov 7, 2020",brianshoemaker,,AM,7 miles,"1,111 ft"
2181,,"2020-11-7 2:07 pmNov 7, 2020",Jafuschetto,,,8 miles,"1,206 ft"
2182,,"2020-11-7 1:00 amNov 7, 2020",jessestuartdavis,,,5 miles,747 ft
2183,,"2020-11-6 10:30 pmNov 6, 2020",BRW2020,,,5 miles,718 ft
2184,,"2020-11-6 8:59 pmNov 6, 2020",Njuliettemn,,,8 miles,"1,234 ft"
2185,,"2020-11-6 8:26 pmNov 6, 2020",ChristopheriQubte,,,14 miles,"1,979 ft"
2186,,"2020-11-6 8:26 pmNov 6, 2020",ChristopheriQubte,,,14 miles,"1,979 ft"
2187,,"2020-11-6 7:44 pmNov 6, 2020",alfotsch,,,11 miles,"1,683 ft"
2188,,"2020-11-6 6:40 pmNov 6, 2020",caad4rep,,,10 miles,"1,285 ft"
2189,,"2020-11-6 4:42 pmNov 6, 2020",Jaymanolis,,,37 miles,"3,132 ft"
2190,,"2020-11-6 12:14 pmNov 6, 2020",Kirchnerbrn,,AM,5 miles,604 ft
2191,,"2020-11-5 10:48 pmNov 5, 2020",Treeman12,,,9 miles,"1,216 ft"
2192,,"2020-11-5 10:45 pmNov 5, 2020",marcoaml78,,XC,14 miles,"1,232 ft"
2193,,"2020-11-5 10:41 pmNov 5, 2020",Pmars88,,,10 miles,"1,807 ft"
2194,,"2020-11-5 10:16 pmNov 5, 2020",Hudsora,,,7 miles,982 ft
2195,,"2020-11-5 9:59 pmNov 5, 2020",Krblaser,,AM,8 miles,"1,203 ft"
2196,,"2020-11-5 7:29 pmNov 5, 2020",TDSoren,,,2 miles,41 ft
2197,,"2020-11-5 5:25 pmNov 5, 2020 s",cjammiller,,,6 miles,986 ft
2198,,"2020-11-5 4:08 pmNov 5, 2020",svenjaminn,,AM,7 miles,918 ft
2199,,"2020-11-5 2:09 pmNov 5, 2020",pfickle19,,,27 miles,"1,647 ft"
2200,,"2020-11-5 1:36 pmNov 5, 2020",moshea86,,,3 miles,428 ft
2201,,"2020-11-3 1:53 amNov 3, 2020",minnesotashred,,,8 miles,"1,144 ft"
2202,,"2020-11-1 10:43 pmNov 1, 2020",DanieltheManiel RAMBO,,,7 miles,"1,156 ft"
2203,,"2020-11-1 9:52 pmNov 1, 2020 s",Pmars88,,,13 miles,"2,259 ft"
2204,,"2020-11-1 9:42 pmNov 1, 2020",jasongerken,,,10 miles,"1,579 ft"
2205,,"2020-11-1 9:34 pmNov 1, 2020",Cerps,,AM,11 miles,"1,538 ft"
2206,,"2020-11-1 9:13 pmNov 1, 2020",voghan,,AM,6 miles,"1,070 ft"
2207,,"2020-11-1 8:42 pmNov 1, 2020",Bryanschachtele,,,10 miles,"1,489 ft"
2208,,"2020-11-1 8:13 pmNov 1, 2020 s",Jeder,,,9 miles,"1,354 ft"
2209,,"2020-11-1 8:09 pmNov 1, 2020",randomlad,,,12 miles,"2,264 ft"
2210,,"2020-11-1 8:05 pmNov 1, 2020",jordan200384,,,10 miles,"1,485 ft"
2211,,"2020-11-1 8:01 pmNov 1, 2020",awgator,,,9 miles,"1,251 ft"
2212,,"2020-11-1 6:45 pmNov 1, 2020",KendallWelch,,AM,12 miles,"1,641 ft"
2213,,"2020-11-1 6:37 pmNov 1, 2020",Dmoney17,,,12 miles,"1,837 ft"
2214,,"2020-11-1 5:35 pmNov 1, 2020",Maddogg2219,,,5 miles,350 ft
2215,,"2020-11-1 4:05 pmNov 1, 2020",dellecat,,AM,12 miles,"1,721 ft"
2216,,"2020-11-1 3:55 pmNov 1, 2020",SwanyDelight,,AM,10 miles,"1,338 ft"
2217,,"2020-11-1 4:54 pmNov 1, 2020",patrickcyr,,,4 miles,542 ft
2218,,"2020-11-1 4:47 pmNov 1, 2020",ChristopheriQubte,,,11 miles,"1,567 ft"
2219,,"2020-11-1 4:38 pmNov 1, 2020",enorcrove,,,6 miles,728 ft
2220,,"2020-11-1 3:58 pmNov 1, 2020",BrandonColucci,,,11 miles,"1,634 ft"
2221,,"2020-11-1 3:52 pmNov 1, 2020",MankatoFreerider,,,5 miles,715 ft
2222,,"2020-11-1 3:35 pmNov 1, 2020",mukkinaround,,XC,10 miles,"1,427 ft"
2223,,"2020-11-1 3:20 pmNov 1, 2020",jdlmpls,,,9 miles,"1,177 ft"
2224,,"2020-11-1 2:35 pmNov 1, 2020",bvachon,,,6 miles,862 ft
2225,,"2020-10-31 10:55 pmOct 31, 2020",Lhillgamer,,,5 miles,828 ft
2226,,"2020-10-31 9:11 pmOct 31, 2020",WyattMTBikes,,,9 miles,"1,502 ft"
2227,,"2020-10-31 9:07 pmOct 31, 2020 s",anthonyherlitz,,,10 miles,"1,590 ft"
2228,,"2020-10-31 8:50 pmOct 31, 2020 s",niemeyerm,,,16 miles,"2,421 ft"
2229,,"2020-10-31 8:41 pmOct 31, 2020",peternoren,,,10 miles,"1,704 ft"
2230,,"2020-10-31 7:52 pmOct 31, 2020",jasfoto,,,10 miles,"1,081 ft"
2231,,"2020-10-31 7:51 pmOct 31, 2020",smitod,,,9 miles,"1,587 ft"
2232,,"2020-10-31 7:11 pmOct 31, 2020",minnesotashred,,,11 miles,"1,456 ft"
2233,,"2020-10-31 7:09 pmOct 31, 2020",jahol,,,5 miles,427 ft
2234,,"2020-10-31 7:07 pmOct 31, 2020",slamb2002,,XC,10 miles,"1,448 ft"
2235,,"2020-10-31 7:02 pmOct 31, 2020",Scottymtb17,,,8 miles,"1,214 ft"
2236,,"2020-10-31 6:56 pmOct 31, 2020",Davemtbfanatic,,,14 miles,"2,215 ft"
2237,,"2020-10-31 6:51 pmOct 31, 2020",Maddogg2219,,,10 miles,"1,395 ft"
2238,,"2020-10-31 6:40 pmOct 31, 2020",Krblaser,,AM,11 miles,"1,571 ft"
2239,,"2020-10-31 6:36 pmOct 31, 2020",trihard77,,,8 miles,"1,041 ft"
2240,,"2020-10-31 6:34 pmOct 31, 2020",Scottymtb17,,,3 miles,286 ft
2241,,"2020-10-31 6:10 pmOct 31, 2020 s",bonkmtb,,,11 miles,"1,932 ft"
2242,,"2020-10-31 5:26 pmOct 31, 2020 s",RocketRayLCR,,,18 miles,"2,522 ft"
2243,,"2020-10-31 5:19 pmOct 31, 2020",nt5k,,,19 miles,"2,487 ft"
2244,,"2020-10-31 5:53 pmOct 31, 2020",DanLUbws7,,,9 miles,"1,451 ft"
2245,,"2020-10-31 4:46 pmOct 31, 2020",Fullsender416,,,10 miles,981 ft
2246,,"2020-10-31 5:44 pmOct 31, 2020",alfotsch,,,13 miles,"1,943 ft"
2247,,"2020-10-31 5:29 pmOct 31, 2020 s",Er0breich,,,7 miles,983 ft
2248,,"2020-10-31 4:27 pmOct 31, 2020",waffleswaffles,,,7 miles,885 ft
2249,,"2020-10-31 4:20 pmOct 31, 2020",randomlad,,,12 miles,"1,901 ft"
2250,,"2020-10-31 4:20 pmOct 31, 2020",TFish20,,,9 miles,"1,279 ft"
2251,,"2020-10-31 4:17 pmOct 31, 2020",MandrewMade,,,11 miles,"1,604 ft"
2252,,"2020-10-31 4:06 pmOct 31, 2020",rloaiza,,,3 miles,410 ft
2253,,"2020-10-31 3:14 pmOct 31, 2020",ThePhenom170,,,12 miles,"1,469 ft"
2254,,"2020-10-31 3:09 pmOct 31, 2020",UncleFester98,,AM,66 miles,"3,371 ft"
2255,,"2020-10-31 3:08 pmOct 31, 2020",Bikejunky1,,,13 miles,"1,334 ft"
2256,,"2020-10-31 3:06 pmOct 31, 2020 s",Ericbiker,,AM,11 miles,"1,593 ft"
2257,,"2020-10-31 3:01 pmOct 31, 2020",jordan200384,,,12 miles,"1,991 ft"
2258,,"2020-10-31 2:57 pmOct 31, 2020",voghan,,AM,10 miles,"1,554 ft"
2259,,"2020-10-31 2:46 pmOct 31, 2020 s",XploringDave,,,9 miles,"1,236 ft"
2260,,"2020-10-31 1:08 pmOct 31, 2020",carluk89,,AM,9 miles,"1,424 ft"
2261,,"2020-10-30 7:36 pmOct 30, 2020",minnesotashred,,,7 miles,"1,213 ft"
2262,,"2020-10-30 7:06 pmOct 30, 2020",DanLUbws7,,,9 miles,"1,456 ft"
2263,,"2020-10-25 1:03 amOct 25, 2020 s",minnesotashred,,,8 miles,"1,286 ft"
2264,,"2020-10-20 12:41 pmOct 20, 2020",pfickle19,,,26 miles,"1,703 ft"
2265,,"2020-10-19 10:17 pmOct 19, 2020",ijp11,,,11 miles,"1,426 ft"
2266,,"2020-10-19 6:14 pmOct 19, 2020",Krblaser,,AM,10 miles,"1,420 ft"
2267,,"2020-10-18 10:21 pmOct 18, 2020",KendallWelch,,AM,9 miles,"1,144 ft"
2268,,"2020-10-18 8:07 pmOct 18, 2020 s",minnesotashred,,,7 miles,"1,077 ft"
2269,,"2020-10-18 7:25 pmOct 18, 2020",smitod,,,10 miles,"1,411 ft"
